pathway,pval,padj,ES,NES,nMoreExtreme,size,leadingEdge
REACTOME_CELL_CYCLE_MITOTIC,1.139834951898965e-5,0.0032492638967373524,-0.46510838815736594,-1.7911548820103456,0,298,"CDKN2C, KIF20A, TYMS, RRM2, SPC24, CENPA, E2F1, DHFRP1, E2F2, CDCA8, AURKB, DHFR, PTTG1, PRKAR2B, ERCC6L, NUF2, CCNA2, FBXO5, PCNA, MYBL2, BUB1, PLK4, ORC1, POLA2, CDK1, CDKN2D, MCM2, CCNB1, INCENP, CENPO, GINS2, MCM4, CENPI, CDT1, BIRC5, AURKA, LIG1, BUB1B, CCNB2, KIF2C, ZWINT, MCM3, CCNE2, MCM10, MCM5, MAD2L1, MCM6, PSMB9, CENPM, GINS4, FEN1, CDK2, PKMYT1, UBE2C, GMNN, CENPJ, PLK1, 
KIF18A, POLD1, ORC6, NEK2, GINS1, CDC20, KIF23, CDC6, TUBB, NDC80, POLE2, SPC25, SKP2, TUBB4B, CCND3, SKA2, DSN1, CDC7, CEP192, ITGB3BP, MCM7, DNA2, CENPQ, KNTC1, RFC5, RANGAP1, PRKACA, CDC45, CDC25C, RFC2, PRIM2, TUBG2, RPA3, CDC25A, TUBA4A, PRIM1, CENPK, PSMB8, TUBG1, PSMA2, TUBGCP6, RPA2, CNTRL, POLE, CEP70, PPP2R5D, DCTN3, NUP107, CENPN, DBF4, RFC4, CENPP, MCM8, RAD21, CENPH, RBL1, 
CEP41, ACTR1A, TFDP1, PSME1, WEE1, RPA1, NSL1, PSMD2, RFC3, SMC1A, PPP2R3B, CEP250"
REACTOME_DNA_REPLICATION,1.2213442114391099e-5,0.0032492638967373524,-0.5342319124379258,-1.9663455445389435,0,178,"KIF20A, SPC24, CENPA, E2F1, E2F2, CDCA8, AURKB, ERCC6L, NUF2, CCNA2, FBXO5, PCNA, BUB1, ORC1, POLA2, MCM2, INCENP, CENPO, GINS2, MCM4, CENPI, CDT1, BIRC5, LIG1, BUB1B, KIF2C, ZWINT, MCM3, MCM10, MCM5, MAD2L1, MCM6, PSMB9, CENPM, GINS4, FEN1, CDK2, GMNN, PLK1, KIF18A, POLD1, ORC6, GINS1, CDC20, KIF23, CDC6, NDC80, POLE2, SPC25, SKA2, DSN1, CDC7, ITGB3BP, MCM7, DNA2, CENPQ, KNTC1, RFC5, 
RANGAP1, CDC45, RFC2, PRIM2, RPA3, PRIM1, CENPK, PSMB8, PSMA2, RPA2, POLE, PPP2R5D, NUP107, CENPN, DBF4, RFC4, CENPP, MCM8, RAD21, CENPH"
NABA_CORE_MATRISOME,1.2309358805499821e-5,0.0032492638967373524,-0.5376896306733682,-1.9681177679654742,0,169,"NTNG2, IGFBP5, SMOC1, IGSF10, VWA5B2, SRGN, COL8A2, EMILIN3, COL9A2, SSPO, FBN3, MFAP2, SPOCK3, NELL2, LTBP1, NOV, COL13A1, WISP2, EFEMP1, COL1A1, CRISPLD1, COL28A1, HMCN2, CHAD, CTHRC1, COL27A1, DMBT1, MFAP5, SRPX2, GAS6, COL24A1, HAPLN3, MATN2, HMCN1, TNC, VIT, VCAN, VWA7, CRISPLD2, FN1, COL9A3, COL6A1, FBLN2, VWF, EMID1, FBLN1, PCOLCE, VWA1, FBLN5, NTN4, NID1, TSPEAR, FBN1, KCP, CILP2, 
COL18A1, PXDN, COL26A1, LGI2, COL4A1, MFGE8, BMPER, COL4A6, VWA5A, IGFBP2, COL5A2, ECM1, LTBP2, CTGF, COL8A1, AGRN, COCH, MGP, CRELD1, IGFBP6, HSPG2, THBS1, SPARC, NTN1, THSD4, LAMA2, IGFBP7, NPNT"
NABA_ECM_GLYCOPROTEINS,1.283153477987502e-5,0.0032492638967373524,-0.5474455801582967,-1.937606432319552,0,126,"NTNG2, IGFBP5, SMOC1, IGSF10, VWA5B2, EMILIN3, SSPO, FBN3, MFAP2, NELL2, LTBP1, NOV, WISP2, EFEMP1, CRISPLD1, HMCN2, CTHRC1, DMBT1, MFAP5, SRPX2, GAS6, MATN2, HMCN1, TNC, VIT, VWA7, CRISPLD2, FN1, FBLN2, VWF, EMID1, FBLN1, PCOLCE, VWA1, FBLN5, NTN4, NID1, TSPEAR, FBN1, KCP, CILP2, PXDN, LGI2, MFGE8, BMPER, VWA5A, IGFBP2, ECM1, LTBP2, CTGF, AGRN, COCH, MGP, CRELD1, IGFBP6, THBS1, SPARC, 
NTN1, THSD4, LAMA2, IGFBP7, NPNT"
PID_PLK1_PATHWAY,1.4631006027974484e-5,0.0032492638967373524,-0.6459819424497389,-1.937934058457133,0,43,"SSPO, KIF20A, SPC24, ERCC6L, FBXO5, BUB1, CDK1, PRC1, CCNB1, INCENP, AURKA, TPX2, BUB1B, ECT2, CENPE, PLK1, CLSPN, CDC20, NDC80"
PID_AURORA_B_PATHWAY,1.4870772982779645e-5,0.0032492638967373524,-0.720191797938659,-2.100195019991789,0,37,"VIM, SEPT1, KLHL13, KIF20A, CENPA, CDCA8, AURKB, STMN1, NCAPH, BUB1, NCAPD2, INCENP, BIRC5, AURKA, RACGAP1, KIF2C, SMC4, KIF23, NCAPG, NDC80"
REACTOME_MITOTIC_M_M_G1_PHASES,2.4815435200694833e-5,0.004125106195525629,-0.5270577939125345,-1.9152683494648741,1,158,"KIF20A, SPC24, CENPA, E2F1, E2F2, CDCA8, AURKB, ERCC6L, NUF2, FBXO5, BUB1, ORC1, POLA2, MCM2, INCENP, CENPO, MCM4, CENPI, CDT1, BIRC5, BUB1B, KIF2C, ZWINT, MCM3, MCM10, MCM5, MAD2L1, MCM6, PSMB9, CENPM, CDK2, GMNN, PLK1, KIF18A, ORC6, CDC20, KIF23, CDC6, NDC80, POLE2, SPC25, SKA2, DSN1, CDC7, ITGB3BP, MCM7, CENPQ, KNTC1, RANGAP1, CDC45, PRIM2, RPA3, PRIM1, CENPK, PSMB8, PSMA2, RPA2, 
POLE, PPP2R5D, NUP107, CENPN, DBF4, CENPP, MCM8, RAD21, CENPH"
REACTOME_CYTOSOLIC_TRNA_AMINOACYLATION,2.818807080843387e-5,0.004125106195525629,0.8000695091569534,2.361290552507876,0,24,"WARS, SARS, GARS, MARS, CARS, IARS, EPRS, YARS, AARS, AIMP2, TARS, LARS, NARS, FARSB"
KEGG_RIBOSOME,3.8566855644259326e-5,0.004125106195525629,0.5356495444176141,2.0521821679117624,0,86,"RPL22L1, RSL24D1, RPS12, RPL21, RPL26, RPL37A, RPS18, RPL37, RPL3L, RPS6, RPL36, RPL4, RPS5, RPL18A, RPL13A, RPS21, RPL9, RPL12, RPS16, RPL41, RPL28, RPL10, RPS19, RPS23, RPL36A, RPS13, RPL17, RPL38, RPL35A, RPL30, RPS29, RPL18, RPS28, RPS27A, RPLP0, RPLP1, RPS27, RPS3A, RPL32, RPLP2, RPL19, RPS8, RPL10A, RPS2, RPL24, RPL13, RPL6, RPL14, RPL5, RPL8, RPL34, FAU, RPS24, RPL7, RPL23A, RPL15, 
RPS20, RPL27, RPS15A, RPL27A, RPL35, RPS11, RPL3, RPS3, RPS9, RPL23, RPS4X, UBA52"
REACTOME_PEPTIDE_CHAIN_ELONGATION,4.0928252772889126e-5,0.004125106195525629,0.4936495626553212,1.931252673029073,0,99,"RPS12, RPL21, RPL26, RPL37A, RPL26P30, RPS18, RPL37, RPL3L, RPS6, RPL36, RPL4, RPL10P16, RPS5, EEF1A1, RPL18A, RPL13A, RPS21, RPL9, EEF2, RPL12, RPS16, RPL41, RPL28, RPL10, RPS19, RPS23, RPL36A, RPS13, RPL17, RPL38, RPL35A, RPL30, RPS29, RPL18, RPS28, RPS27A, RPS27AP11, RPLP0, RPLP1, RPS27, RPS3A, RPS14, RPL32, RPSAP9, RPLP2, RPL19, RPS8, RPL10A, RPS2, RPL24, RPL13, RPL6, RPL14, RPL5, RPL8, 
RPL21P75, RPL34, RPL17P36, FAU, RPS24, RPL7, RPL23A, RPL15, RPS20, RPL27, RPS15A, RPL27A, RPL35, RPS11, RPL3, RPS3, RPS9, RPL23, RPS4X, UBA52"
