pathway,pval,padj,ES,NES,nMoreExtreme,size,leadingEdge
REACTOME_UNWINDING_OF_DNA,2.067397146991937e-5,0.0014751552795031057,-0.8894968553459119,-2.0514766910437827,0,11,"GINS1, MCM2, CDC45, GINS2, MCM5, MCM6, MCM4, MCM3, GINS4, MCM7, MCM8"
BIOCARTA_MCM_PATHWAY,2.118958320089844e-5,0.0014751552795031057,-0.86835641133641694,-2.272008822790971,0,18,"ORC1, CDK2, MCM2, CDC6, KITLG, MCM5, ORC6, MCM6, CDT1, CCNE1, MCM4, MCM3, MCM7"
REACTOME_ACTIVATION_OF_THE_PRE_REPLICATIVE_COMPLEX,2.1782221350933367e-5,0.0014751552795031057,-0.7981378584794937,-2.333395604879693,0,29,"ORC1, CDK2, POLE2, MCM2, CDC45, MCM10, CDC6, MCM5, ORC6, MCM6, POLA2, PRIM2, CDC7, CDT1, MCM4, MCM3, PRIM1, MCM7, MCM8, DBF4, POLE, RPA3, RPA2"
REACTOME_DNA_STRAND_ELONGATION,2.179979072200907e-5,0.0014751552795031057,-0.7949691980472963,-2.3425357529888102,0,30,"PCNA, GINS1, POLD1, MCM2, CDC45, GINS2, MCM5, MCM6, POLA2, LIG1, DNA2, PRIM2, RFC2, FEN1, MCM4, MCM3, GINS4, PRIM1, MCM7, RFC5, MCM8, RFC3, RPA3, POLD2, RPA2"
REACTOME_E2F_MEDIATED_REGULATION_OF_DNA_REPLICATION,2.201867183371499e-5,0.0014751552795031057,-0.7288108144259715,-2.2057108604222457,0,34,"FBXO5, ORC1, RRM2, TYMS, PCNA, E2F1, CDC45, CDK1, CDC6, DHFRP1, CCNB1, ORC6, POLA2, PRIM2, CDT1, CCNE1, DHFR, PRIM1, CDC25A, MCM8"
KEGG_DNA_REPLICATION,2.2067747986317996e-5,0.0014751552795031057,-0.7461669887190543,-2.2729179000091655,0,35,"PCNA, POLE2, POLD1, MCM2, RNASEH2A, MCM5, MCM6, POLA2, LIG1, DNA2, PRIM2, RFC2, FEN1, MCM4, MCM3, PRIM1, MCM7, RFC5, RFC3, POLE, RPA3, POLD2, RPA2"
REACTOME_DEPOSITION_OF_NEW_CENPA_CONTAINING_NUCLEOSOMES_AT_THE_CENTROMERE,2.2067747986317996e-5,0.0014751552795031057,-0.6892607323251306,-2.099574331162326,0,35,"HIST1H4C, HIST2H2AC, OIP5, HJURP, CENPI, CENPO, ITGB3BP, H2AFX, CENPQ, CENPN, HIST1H2BK, HIST1H2BJ, HIST2H2AA3, CENPP, MIS18BP1, CENPH, RBBP7, HIST1H4J, MIS18A, CENPK, H2AFZ, CENPA"
REACTOME_ACTIVATION_OF_ATR_IN_RESPONSE_TO_REPLICATION_STRESS,2.2067747986317996e-5,0.0014751552795031057,-0.7431097762045847,-2.2636052486143363,0,35,"ORC1, CDK2, MCM2, CDC45, MCM10, CDC6, MCM5, ORC6, MCM6, RFC2, CDC7, MCM4, MCM3, CHEK1, MCM7, CDC25A, RFC5, MCM8, RFC3, DBF4, RPA3, RPA2, RAD1, CDC25C, ATRIP"
PID_AURORA_B_PATHWAY,2.2126341409447948e-5,0.0014751552795031057,-0.6990768559532919,-2.156633794474607,0,37,"VIM, NCAPH, KLHL13, KIF20A, BIRC5, RACGAP1, CDCA8, NCAPD2, STMN1, BUB1, AURKB, NCAPG, INCENP, NDC80, KIF2C, AURKA, SEPT1, KIF23, SMC2, CBX5"
PID_ATR_PATHWAY,2.2261303176687964e-5,0.0014751552795031057,-0.642737665291128,-2.0042013285822815,0,39,"PPP2R2B, CCNA2, CDK2, MCM2, PLK1, CDC6, FANCD2, RFC2, RAD51, TIMELESS, CLSPN, CHEK1, MCM7, CDC25A, RFC5, RFC3, TIPIN, RPA2, RAD1, BRCA2, CDC25C, ATRIP, PPP2R1A, RPA1, RFC4, SSPO"
