pathway,pval,padj,ES,NES,nMoreExtreme,size,leadingEdge
REACTOME_INTERFERON_ALPHA_BETA_SIGNALING,1.3741218502550713e-4,0.16482687520430486,-0.6718704326224847,-1.883270682295635,7,49,"MX2, GBP2, OAS2, HLA-K, OAS3, IFITM1, MX1, OAS1, SOCS1, IFIT3, IFIT1, IFI6, HLA-G, XAF1, IRF7, ISG15, IFITM3, STAT2, IFITM2, USP18, STAT1, IFI35, IFI27, ADAR"
KEGG_RIBOSOME,2.5145213608589607e-4,0.16482687520430486,0.5631141451390665,1.8184479200143,9,86,"RPL22L1, RPL38, RPL21, RPS29, RPS28, RPL35A, RPS21, RPL36, RPL27, RPL23, RPL5, RPL39, RPL9, RPL36A, RPL13, RSL24D1, RPS27A, RPS16, RPL31, RPL37A, RPL26, RPL41, RPS18, RPS26, RPS6, RPS3A, RPL37, RPL23A, RPS13, RPL24, RPS15A, RPS12, RPL34, RPS27, RPL18, RPS25, RPL18A, RPL30, RPS24, RPL27A, RPS11, RPLP2, RPL17, RPL4, RPL13A, RPL15, RPS19, RPL32, RPL28, RPS20, RPL12, RPL19, RPL10A, RPS15, RPS10, 
RPL6, RPL14, RPL8, RPS8, RPS2, RPL7, RPS5, RPL35, RPS23, RPS9, UBA52, FAU, RPL7A, RPLP0, RPS7, RPL10, RPL3, RPL36AL, RPLP1, RPS3, RPL26L1"
REACTOME_RESPIRATORY_ELECTRON_TRANSPORT_ATP_SYNTHESIS_BY_CHEMIOSMOTIC_COUPLING_AND_HEAT_PRODUCTION_BY_UNCOUPLING_PROTEINS_,8.529096403158202e-4,0.21281776565695917,0.5738843979484294,1.7701773833414043,34,65,"UQCRHL, NDUFA12, NDUFAB1, COX5B, COX7B, COX6C, NDUFA4, NDUFV2, NDUFS8, COX7C, NDUFA7, UQCRB, NDUFS5, NDUFA10, NDUFA6, COX5A, UQCR11, NDUFB5, CYCS, NDUFS6, CYC1, NDUFB1, NDUFB6, SDHB, COX7A2L, ETFDH, NDUFS3, NDUFA3, NDUFA11, UQCRH, COX6A1, SDHC, UQCRC2, NDUFA13, NDUFA9, UQCRFS1, COX4I1, NDUFV1, NDUFB9, UQCRQ, COX8A, COX6B1, NDUFA1, NDUFS4, NDUFV3"
REACTOME_NEURONAL_SYSTEM,9.022041781386594e-4,0.21281776565695917,-0.4595307933306507,-1.557330504843288,57,184,"GNG11, ADCY2, KCNH8, ABCC8, GRIK2, SLC1A2, CAMK4, KCNA7, KCNB1, HCN4, GABRB3, SLC1A1, GNB4, ACHE, CHRFAM7A, KCNJ11, KCNQ1, KCNAB1, KCNN2, KCNN1, KCNQ3, KCNJ16, KCND2, GABRB1, CHRNB4, GNG4, GNB3, GABBR2, KCNC3, CACNB4, SYT1, CACNG8, KCNS1, KCNH3"
REACTOME_INTERFERON_SIGNALING,9.306654257794323e-4,0.21281776565695917,-0.49782085999832754,-1.621078495670399,57,132,"NCAM1, MX2, GBP2, OAS2, HLA-K, OAS3, IFITM1, MX1, OAS1, GBP4, SOCS1, IFIT3, IFIT1, IFI6, HLA-G, XAF1, NUP210, ICAM1, UBE2L6, DDX58, IRF7, ISG15, PLCG1, IFITM3, STAT2, MT2A, IFITM2, USP18, EIF2AK2, STAT1, GBP1, IFI35, UBA7, HLA-DPB1, IFI27, CIITA, ADAR, HLA-DQA1"
REACTOME_RESPIRATORY_ELECTRON_TRANSPORT,9.739943508327651e-4,0.21281776565695917,0.5744281445304155,1.7666234305850754,39,64,"UQCRHL, NDUFA12, NDUFAB1, COX5B, COX7B, COX6C, NDUFA4, NDUFV2, NDUFS8, COX7C, NDUFA7, UQCRB, NDUFS5, NDUFA10, NDUFA6, COX5A, UQCR11, NDUFB5, CYCS, NDUFS6, CYC1, NDUFB1, NDUFB6, SDHB, COX7A2L, ETFDH, NDUFS3, NDUFA3, NDUFA11, UQCRH, COX6A1, SDHC, UQCRC2, NDUFA13, NDUFA9, UQCRFS1, COX4I1, NDUFV1, NDUFB9, UQCRQ, COX8A, COX6B1, NDUFA1, NDUFS4, NDUFV3"
REACTOME_TRANSLATION,0.0011512211166844833,0.21560726913905107,0.44909049509283677,1.58297083258492,41,161,"RPL38, EEF1B2, RPL21, RPS29, RPS28, RPL35A, RPS21, RPL36, RPL23AP2, RPL27, RPL23, RPL5, RPL39, RPL9, RPL36A, RPL26P30, RPL13, RPS27A, RPS16, EIF4EBP1, RPL31, RPL37A, RPL26, RPL41, RPS18, RPS26, RPS6, RPL23AP74, RPS3A, EIF3FP3, RPL37, RPL23A, RPS13, EIF2S2, EIF3G, RPL24, RPS15A, EIF3F, RPS12, RPL34, RPS27, RPL18, RPS25, RPL18A, EIF3E, RPL30, RPS24, RPL27A, SEC61B, SPCS2, RPS11, RPLP2, RPL17, 
RPL4, RPL13A, RPL15, RPS27AP11, RPS19, RPL32, RPL28, RPS20, RPL12, RPL19, RPL10A, RPS15, EEF1A1, SEC61G, RPS10, RPL6, EIF3J, RPL10P9, EIF3H, RPL14, RPS28P7, RPL8, EIF4A1, RPS14, EIF3K, RPS8, EIF4B, EIF4E, RPS2, SRP19, RPL7, RPS5, RPL35, RPS23, SRP72, RPS9, SPCS1, UBA52, FAU, EIF3D, EIF3I, EEF2, EIF2B1, SSR4, SSR3, EIF4A2, RPL7A, RPLP0, EIF2B4, RPS7, RPL10, RPL3, EEF1G, RPLP1, RPS3, SEC11C, 
RPL26L1, EIF2B2, EEF1D, RPL11, SRPRB"
REACTOME_3_UTR_MEDIATED_TRANSLATIONAL_REGULATION,0.0018597584933336825,0.30476792309505724,0.47097169414419376,1.5968823396053569,70,120,"RPL38, RPL21, RPS29, RPS28, RPL35A, RPS21, RPL36, RPL23AP2, RPL27, RPL23, RPL5, RPL39, RPL9, RPL36A, RPL26P30, RPL13, RPS27A, RPS16, RPL31, RPL37A, RPL26, RPL41, RPS18, RPS26, RPS6, RPL23AP74, RPS3A, EIF3FP3, RPL37, RPL23A, RPS13, EIF2S2, EIF3G, RPL24, RPS15A, EIF3F, RPS12, RPL34, RPS27, RPL18, RPS25, RPL18A, EIF3E, RPL30, RPS24, RPL27A, RPS11, RPLP2, RPL17, RPL4, RPL13A, RPL15, RPS27AP11, 
RPS19, RPL32, RPL28, RPS20, RPL12, RPL19, RPL10A, RPS15, RPS10, RPL6, EIF3J, RPL10P9, EIF3H, RPL14, RPS28P7, RPL8, EIF4A1, RPS14, EIF3K, RPS8, EIF4B, EIF4E, RPS2, RPL7, RPS5, RPL35, RPS23, RPS9, UBA52, FAU, EIF3D, EIF3I, EIF4A2, RPL7A, RPLP0, RPS7, RPL10, RPL3, RPLP1, RPS3, RPL26L1"
REACTOME_ION_CHANNEL_TRANSPORT,0.0023240371845949536,0.3385347498893316,-0.6475360242123983,-1.7243815340862965,132,37,"ATP12A, GLRB, GABRB3, ATP10A, GLRA3, ATP2A1, GABRB1, ATP10B, ATP2A3, GABRA3, ATP1A3, ATP2B3, GABRA5, GABRG3, GABRR1, ATP1A4"
REACTOME_IRAK1_RECRUITS_IKK_COMPLEX,0.002938231837374309,0.350382636860155,0.8540077781668932,1.7434371339307413,134,9,"TMEM189-UBE2V1, PELI2, IKBKB"
