pathway,pval,padj,ES,NES,nMoreExtreme,size,leadingEdge
GO_INTERMEDIATE_FILAMENT_BASED_PROCESS,2.1231422505307857e-5,0.08740976645435244,0.7321725406913258,1.99086235461487,0,35,"ATP8A2, PRPH, DES, INA, KRT6C, KRT17, KRT16, KRT20, KRT6A, TCHH, NEFM, SHH, VIM"
GO_EPIDERMAL_CELL_DIFFERENTIATION,6.494490507219709e-5,0.1204778731280498,0.5418289456389205,1.7695558023259146,2,103,"PRR9, KRT2, SPRR1A, HRNR, SPINK5, KRT17, SCEL, TGM3, KRT16, SLITRK6, CERS3, FLG, EREG, PITX2, CLIC5, CSTA, FOXN1, TCHH, WNT5A, CYP26B1, SPRR2A, POU3F1, GLI2, TGM1, SPRR3, FLNB, GLI1, CASP14, TMEM79, SLC4A7, ABCA12, DSG4, PTCH1"
GO_SKIN_DEVELOPMENT,8.779053179114633e-5,0.1204778731280498,0.48151277562409667,1.6738983444832711,3,169,"ATP8A2, PRR9, ASPRV1, KRT2, SPRR1A, SOX21, HRNR, SPINK5, KRT17, SCEL, SOSTDC1, DLL1, GRHL3, TGM3, KRT16, CERS3, FLG, EREG, ALOX12, CSTA, COL5A3, FOXN1, TCHH, WNT5A, ARRDC3, VANGL2, TCF15, CYP26B1, ERRFI1, DKK1, EDAR, SPRR2A, POU3F1, ALOXE3, FUZ, TGM1, SPRR3, FLNB, AARS, SOX9, SHH, ITGB4, CASP14, TMEM79, ABCA12, STS, ATP7A, DSG4, LHX2, FRAS1, LDB2"
GO_KERATINIZATION,1.4815128362505027e-4,0.12384615384615384,0.7455649591071208,1.9067980900818986,6,26,"KRT2, SPRR1A, HRNR, KRT17, TGM3, KRT16, TCHH, CYP26B1, SPRR2A, TGM1, SPRR3, CASP14, TMEM79, ABCA12"
GO_REGULATION_OF_ENDOTHELIAL_CELL_PROLIFERATION,1.504082509669102e-4,0.12384615384615384,0.5946881130830981,1.8539399852659446,6,76,"CCR3, CYBA, GJA1, CXCL12, SULF1, DLL4, ATOH8, TNFSF12, PRKD1, PROX1, EGR3, SCG2, BMP4, WNT5A, XDH, VEGFA, CCL24, PPP1R16B, ANG, CDH13, PTPRM, THBS4"
GO_REGULATION_OF_DEFENSE_RESPONSE_TO_BACTERIUM,2.1275237750781865e-4,0.14598358969994824,0.9272577134616585,1.8206016977632589,9,8,"CYBA, KLK5, PGC, SPINK5"
GO_KERATINOCYTE_DIFFERENTIATION,2.575273086250188e-4,0.1483823778833107,0.5866609356119503,1.808941238954238,11,71,"PRR9, KRT2, SPRR1A, HRNR, KRT17, SCEL, TGM3, KRT16, CERS3, FLG, EREG, CSTA, FOXN1, TCHH, WNT5A, CYP26B1, SPRR2A, POU3F1, TGM1, SPRR3, FLNB, CASP14, TMEM79, ABCA12, DSG4"
GO_POSITIVE_REGULATION_OF_ENDOTHELIAL_CELL_PROLIFERATION,3.4257574135531526e-4,0.1483823778833107,0.6119237613707408,1.8194505706605737,15,57,"CCR3, CYBA, CXCL12, TNFSF12, PRKD1, PROX1, EGR3, SCG2, BMP4, WNT5A, VEGFA, CCL24, PPP1R16B, ANG, CDH13, THBS4"
GO_ETHANOLAMINE_CONTAINING_COMPOUND_METABOLIC_PROCESS,3.56961692374171e-4,0.1483823778833107,-0.5903116509033901,-1.7671698397809736,18,65,"ENPP2, PLA2G4E, SLC44A4, PLB1, PLA2G1B, ACHE, SARDH, PLA2G4C, BCHE, SLC44A3, PLA2G6, LPIN1, MBOAT2, LPCAT1, PLA2G4B, GPLD1, ALDH7A1, LPIN3, PLA2G4F, DBI, SMPD1, PLA2G4A, LCAT"
GO_MACROPHAGE_DIFFERENTIATION,3.604138398914518e-4,0.1483823778833107,0.8201354916351452,1.8841351764210914,16,16,"CEBPA, GAB3, NKX2-3, IL31RA, BMP4, TSPAN2, VEGFA"
GO_GRANULOCYTE_DIFFERENTIATION,4.663882470161752e-4,0.1675958767849684,0.8656186992552894,1.8281962009543362,21,11,"CEBPA, TAL1, LEF1"
GO_ASTROCYTE_DIFFERENTIATION,4.88499033621477e-4,0.1675958767849684,0.7055940392146517,1.8738263996899827,22,31,"LAMC3, TAL1, DLL1, S100A8, S100A9, DRD1, TSPAN2, LIF, SOX9, CDK6, SHH, VIM"
