pathway,pval,padj,ES,NES,nMoreExtreme,size,leadingEdge
REACTOME_CHOLESTEROL_BIOSYNTHESIS,1.5522441014724145e-4,0.12330989724175229,-0.7904969988740592,-1.990080871796242,6,20,"MSMO1, IDI1, HMGCS1, SQLE, HSD17B7, HMGCR, MVK, EBP, MVD, FDPS, FDFT1, DHCR7, NSDHL, CYP51A1, LSS"
KEGG_RIBOSOME,2.4667806867517434e-4,0.12330989724175229,0.5652493731449103,1.7890918179894388,14,86,"RPS4Y1, RPL3L, RPS17, RPS21, RPL9, RPS5, RPL22L1, RPL18A, RPS12, RPL38, RPL28, RPL27, RPL37A, RPS9, RPS28, RPS10, RPS3, RSL24D1, RPL34, RPL18, RPS29, RPS16, RPS20, RPS18, RPL36, RPS11, RPL37, RPL15, RPL32, RPLP2, RPS6, RPSA, RPS2, RPS19, RPL12, RPL31, RPL39, RPS13, RPL10A, RPL41, RPL17, RPL13A, UBA52, RPS15, RPL35, RPL10, RPLP1, RPL24, RPLP0, RPL30, RPL19, RPL27A, RPL8, RPL6, RPL23, FAU, 
RPL35A"
KEGG_TYROSINE_METABOLISM,4.46739693715266e-4,0.12330989724175229,0.7092849175334013,1.8543491998508035,24,29,"IL4I1, DDC, TPO, HPD, HGD, AOC2, AOC3, ADH7, TYRP1, ALDH3A1, LCMT2, GSTZ1"
REACTOME_PEPTIDE_LIGAND_BINDING_RECEPTORS,5.238610247397593e-4,0.12330989724175229,0.5926120816769911,1.7853227947191401,30,63,"SSTR1, CXCR6, EDNRA, F2RL2, F2R, RXFP4, NTSR1, BDKRB1, GAST, NPFFR1, EDN2, CCR3, C3AR1, OPRK1, SSTR2, MC1R, TACR2, OPRL1, NPW, XCL1, BDKRB2, CCL2, CCR2, UTS2R, QRFPR, SSTR5, CCKBR, CCR7, CXCR2, CXCL12, TACR1, PENK, CCR9"
REACTOME_DNA_STRAND_ELONGATION,5.238702623906706e-4,0.12330989724175229,-0.6865088050889887,-1.8942574928794271,22,30,"POLA2, GINS2, GINS4, PCNA, LIG1, CDC45, MCM4, MCM3, DNA2, POLD3, FEN1, MCM2, RFC4, GINS1, POLD1, PRIM1, MCM6, MCM7, RPA3, RFC5"
BIOCARTA_NKT_PATHWAY,6.11133745694285e-4,0.12330989724175229,0.8321579470602952,1.8287196954216367,32,13,"TGFB3, CCR3, CCR2, CCR7, CD4"
PID_FANCONI_PATHWAY,6.584052484304089e-4,0.12330989724175229,-0.618443781287851,-1.8392901403535673,27,43,"SSPO, H2AFX, BRCA2, FANCM, BLM, ATRIP, XRCC3, BRIP1, TOPBP1, UBE2T, FANCG, FANCL, RFC4, BRCA1, FANCD2, FANCI, RFC5, FANCA, FANCC, PALB2, FAN1, CHEK1, RMI1, RAD50"
BIOCARTA_TNFR2_PATHWAY,9.979671040473111e-4,0.14974870545233018,0.7977000504651304,1.807731378994575,53,15,"TRAF1, TNFRSF1B, DUSP1"
REACTOME_CELL_CYCLE_MITOTIC,0.0010690899371909662,0.14974870545233018,-0.3656417318079226,-1.4377284917096078,31,298,"CCND2, CDKN2C, CDKN2D, CENPJ, SPC24, RRM2, CCNE2, ORC1, CEP290, POLA2, CENPI, CEP135, GINS2, KIF20A, FBXO5, DHFRP1, AKAP9, E2F1, BUB1B, CENPA, TYMS, GINS4, CDK1, NUF2, KIF2C, PCNA, ORC6, CENPQ, PPP2R3B, CNTRL, LIG1, CDC45, MCM4, MCM3, ALMS1, LIN9, DNA2, KNTC1, CDT1, RBL2, POLD3, GMNN, PRKAR2B, CDC25C, ERCC6L, CEP192, FEN1, DHFR, PKMYT1, MCM2, AURKB, INCENP, CENPM, DSN1, CCNA2, KIF23, 
MNAT1, SKP2, MCM10, BUB1, RFC4, AURKA, CCNB1, CDCA8, GINS1, POLD1, DBF4, MYBL2, PRIM1, PLK4, CEP70, MCM6, ZWINT, RANGAP1, NSL1, MCM7, CDC7, CENPO, RPA3, PTTG1, CENPK, RFC5, UBE2C, KIF18A, CDC25A, DCTN2, CEP63, PPP2R5D, E2F2, ANAPC4, NUP107, TUBG1, NDC80, CDK5RAP2, CKAP5, MCM5, LIN52, NEK2, CCNB2, PSMB9, PCM1, SMC3, PSMB10, SKA2, CENPT, CCND3, CDKN2A, POLE"
REACTOME_MITOTIC_M_M_G1_PHASES,0.0012773567231542196,0.14974870545233018,-0.41935439985225514,-1.5388959745601096,44,158,"SPC24, ORC1, POLA2, CENPI, KIF20A, FBXO5, E2F1, BUB1B, CENPA, NUF2, KIF2C, ORC6, CENPQ, CDC45, MCM4, MCM3, KNTC1, CDT1, GMNN, ERCC6L, MCM2, AURKB, INCENP, CENPM, DSN1, KIF23, MCM10, BUB1, CDCA8, DBF4, PRIM1, MCM6, ZWINT, RANGAP1, NSL1, MCM7, CDC7, CENPO, RPA3, CENPK, KIF18A, PPP2R5D, E2F2, NUP107, NDC80, CKAP5, MCM5, PSMB9, SMC3, PSMB10, SKA2, CENPT, POLE, CENPH, MCM8, PRIM2, PSMD3, 
PSMD11, CDC20, ITGB3BP, MAD2L1, CLIP1, SMC1A, BIRC5, MIS12, BUB3, GORASP1, PSMD2, AHCTF1, CDK2, CENPN, PSME4, PSMD9"
