pathway,pval,padj,ES,NES,nMoreExtreme,size,leadingEdge
HALLMARK_G2M_CHECKPOINT,1.8264172998246638e-5,4.5692979730594193e-4,-0.5102608214632911,-1.7737974246059163,0,192,"HMMR, CENPE, CENPA, KIF15, SQLE, CDKN2C, MT2A, MKI67, KIF2C, CENPF, PBK, BRCA2, E2F1, SMC4, FBXO5, MYBL2, KIF11, POLQ, TTK, CBX1, CDK1, NUSAP1, E2F2, AURKB, NDC80, CKS2, MCM2, TPX2, GINS2, KIF20B, STMN1, POLA2, MEIS1, AURKA, NASP, TACC3, SS18, MCM3, BUB1, H2AFX, ESPL1, CDC7, RACGAP1, TOP2A, INCENP, CCNB2, CCNA2, KIF23, PRC1, AMD1, KPNA2, EGF, HOXC10, STIL, PLK4, ORC6, RBM14, RAD54L, 
CDKN3, CCNF, PRIM2, PDS5B, CHEK1, HMGB3, PTTG1, NEK2, CASP8AP2, TRAIP, MCM5, LMNB1, MAD2L1, PML, MCM6, KIF4A, BIRC5, UBE2C, CDC20, TNPO2, BARD1, LBR, RPA2, MAPK14, CDC45, RBL1, TMPO, SUV39H1, EXO1, ARID4A, FOXN3, KIF22, SMAD3, CDC25A, G3BP1, PLK1, MNAT1, SLC12A2, DMD, CDC6, TFDP1, FANCC, H2AFV, CHMP1A, RAD21, DBF4, CDC27, POLE, MTF2, KPNB1"
HALLMARK_E2F_TARGETS,1.8277191892237677e-5,4.5692979730594193e-4,-0.4913198499853136,-1.7117156684296078,0,196,"MXD3, HMMR, CENPE, RRM2, CDKN2C, GINS4, SPC24, MKI67, KIF2C, MSH2, SMC6, SPAG5, CDCA8, BRCA2, SMC4, DLGAP5, MYBL2, CDK1, AURKB, CKS2, BUB1B, MCM2, STMN1, POLA2, MCM4, NCAPD2, AURKA, UBE2T, NASP, TACC3, GINS1, MCM3, H2AFX, ESPL1, DSCC1, ASF1B, RACGAP1, TOP2A, DEPDC1, CCNB2, ATAD2, CIT, E2F8, PCNA, WDR90, KPNA2, PLK4, ORC6, LIG1, CCP110, HMGB2, TCF19, CDKN3, DUT, PRIM2, PDS5B, CHEK1, 
HMGB3, MCM7, CDCA3, PTTG1, MCM5, LMNB1, MAD2L1, TK1, MCM6, KIF4A, UBR7, BIRC5, BRCA1, CDC20, BARD1, CENPM, TRIP13, RAD51AP1, LBR, RPA2, HELLS, KIF18B, PAN2, PRPS1, DCK, MELK, UNG, RBBP7, MMS22L, TMPO, PPM1D, SUV39H1, RFC1, TUBG1, PSIP1, TIMELESS, KIF22, CDC25A, PLK1, SHMT1, DEK, DCLRE1B, NUP107, GINS3, DNMT1, RAD21, POLE, NUDT21, EZH2, RANBP1, RPA3, DIAPH3, RFC2, H2AFZ, CHEK2, ILF3, DONSON
"
HALLMARK_KRAS_SIGNALING_UP,0.005290656831752722,0.08817761386254537,0.4215696735654264,1.4588763809482552,240,162,"SPARCL1, MMP10, TRAF1, TNFRSF1B, MAP4K1, PEG3, LAPTM5, SERPINA3, NAP1L2, FGF9, ANXA10, EPB41L3, USH1C, CCND2, APOD, CFH, EREG, NGF, IL7R, MYCN, LIF, LCP1, GPRC5B, HDAC9, BTC, PTGS2, CXCR4, IRF8, RBP4, IL2RG, HOXD11, GABRA3, FBXO4, SOX9, IL1RL2, PRDM1, ANGPTL4, CMKLR1, TMEM176A, SPP1, ACE, WNT7A, PPP1R15A, DUSP6, HBEGF, ITGA2, PTCD2, SEMA3B"
HALLMARK_UNFOLDED_PROTEIN_RESPONSE,0.020728084820363826,0.23558011049723757,0.4260756923121519,1.396284601063274,955,107,"CHAC1, ASNS, PSAT1, DDIT4, STC2, VEGFA, SLC7A5, CEBPB, SLC1A4, MTHFD2, EIF4EBP1, HERPUD1, ATF3, CEBPG, XPOT, ATF4, XBP1, IARS, ERN1"
HALLMARK_P53_PATHWAY,0.023558011049723757,0.23558011049723757,0.37304945485139607,1.3161634922283316,1065,192,"CEBPA, CDKN2A, FGF13, KRT17, TRIB3, CCND2, DDIT3, GPX2, SLC7A11, IL1A, NUPR1, DDIT4, CDKN2B, LIF, TCHH, F2R, CLCA2, ZBTB16, ATF3, SLC3A2, HIST3H2A, CDH13, UPP1, TNFSF9, PTPRE, ITGB4, BTG1, IER3, SAT1, MXD1, PPP1R15A, HBEGF, ZFP36L1, HIST1H1C, DGKA, RPL18, RPL36, TRAF4, MKNK2"
HALLMARK_ANGIOGENESIS,0.06518243895057409,0.43458671867076987,-0.5486905960564755,-1.4059864560462045,3445,28,"LPL, STC1, OLR1, VCAN, COL5A2, MSX1, SLCO2A1"
HALLMARK_XENOBIOTIC_METABOLISM,0.06743716829685513,0.43458671867076987,0.35880455796724053,1.2409207762047751,3074,161,"GSTM4, DDC, ALDH3A1, HNF4A, GNMT, CES1, ADH7, GSTT2, ATOH8, TDO2, PTGDS, CYP2J2, HRG, LEAP2, XDH, BCAT1, IRF8, RBP4, ARG2, SHMT2, AKR1C2, ABCC3, UPP1, SMOX, F10, LONP1"
HALLMARK_ALLOGRAFT_REJECTION,0.07615239171538478,0.43458671867076987,0.3669784027750393,1.242878834508918,3503,136,"HLA-DMB, CD74, MAP4K1, CDKN2A, STAT4, CD1D, CD8A, CCND2, LCK, EREG, HLA-G, HCLS1, HLA-DOB, CCR2, LIF, CD4, F2R, BCAT1, HDAC9, WARS, IRF8, IL2RG, AARS, IL18, CD8B, CD96, RIPK2, ZAP70, IL7"
HALLMARK_KRAS_SIGNALING_DN,0.08581580258682324,0.43458671867076987,0.3706596623457322,1.237968887681136,3960,122,"KRT13, CLDN16, PRODH, PDCD1, CCNA1, SHOX2, THRB, LGALS7, ARHGDIG, GAMT, BMPR1B, KRT4, SERPINB2, TEX15, SLC5A5, ZBTB16, SIDT1, ABCG4, SGK1, EDAR, SMPX, P2RX6, THNSL2, TGM1, SPRR3, AKR1B10, ADRA2C"
HALLMARK_COMPLEMENT,0.09093251849942938,0.43458671867076987,-0.35790125128870803,-1.2153773770355432,4939,157,"PHEX, DPP4, RASGRP1, PRSS36, F7, GNB4, PCSK9, SERPING1, C1R, OLR1, CASP1, PRSS3, ZFPM2, PIK3R5, DGKG, CPM, GP1BA, C1S, ERAP2, KCNIP3, IL6"
