pathway,pval,padj,ES,NES,nMoreExtreme,size,leadingEdge
REACTOME_CELL_CYCLE_MITOTIC,1.0417643320727985e-5,0.0023593267190601566,-0.4918962277775272,-1.7652187020244492,0,298,"CDKN2C, TYMS, E2F2, POLE2, CENPA, PTTG1, AURKB, DHFR, KIF20A, DHFRP1, E2F1, SPC24, GINS2, MCM4, LIG1, RRM2, PSMB9, CDKN2D, PCNA, MCM3, BIRC5, MCM6, CENPM, MCM10, MCM5, CDC20, NUF2, CCNA2, CDT1, CDCA8, BUB1, RBBP4P1, SPC25, PRKAR2B, UBE2C, INCENP, ZWINT, POLA2, PLK1, CCNB2, CCNB1, POLD1, PKMYT1, MYBL2, CDK1, CCNE2, NEK2, MCM2, CDC6, CDC14A, ERCC6L, CCNA1, AURKA, SKA2, KIF18A, MAD2L1, CENPI, 
CENPO, BUB1B, CENPK, FEN1, GMNN, KIF23, CDK2, DNA2, GINS4, RFC2, CDC45, MCM7, PLK4, ITGB3BP, ORC6, TUBB4A, ORC1, SKP2, KNTC1, RFC5, FBXO5, TUBB, CDC25A, CENPJ, RPA3, KIF2C, WEE1, DSN1, CEP192, PSMA2, RBL2, CDC25C, CENPH, TUBA1A, PRIM1, POLE, PSMB8, RFC4, RPA2, CDC7, CENPQ, PPP2R3B, RBBP4, GINS1, RANGAP1, NDC80, CDC25B, CCND3, PPP2R5D, PRKACA, RAD21, NUP85, PRIM2, TUBB4B, CDKN2A, NUMA1, 
TUBGCP6, HDAC1, CNTRL, CDC23, MCM8, NINL, RPA1, SMC1A, SSNA1, CCND1, CDKN1A, POLA1, RFC3, PSME1, RBL1, CDKN1B, CCNE1, CEP70, TUBG1, DBF4, RB1, NUP43, SKA1, CEP250, PPP2R1A, CEP41, CENPN, GORASP1, TUBA4A, TUBG2, NSL1, ANAPC2, ANAPC5, ACTR1A, TFDP1, CEP135, NUP107, DCTN3"
REACTOME_DNA_REPLICATION,1.0958543828696042e-5,0.0023593267190601566,-0.5372418509546399,-1.862008818233617,0,178,"E2F2, POLE2, CENPA, AURKB, KIF20A, E2F1, SPC24, GINS2, MCM4, LIG1, PSMB9, PCNA, MCM3, BIRC5, MCM6, CENPM, MCM10, MCM5, CDC20, NUF2, CCNA2, CDT1, CDCA8, BUB1, SPC25, INCENP, ZWINT, POLA2, PLK1, POLD1, MCM2, CDC6, ERCC6L, CCNA1, SKA2, KIF18A, MAD2L1, CENPI, CENPO, BUB1B, CENPK, FEN1, GMNN, KIF23, CDK2, DNA2, GINS4, RFC2, CDC45, MCM7, ITGB3BP, ORC6, ORC1, KNTC1, RFC5, FBXO5, RPA3, KIF2C, 
DSN1, PSMA2, CENPH, PRIM1, POLE, PSMB8, RFC4, RPA2, CDC7, CENPQ, GINS1, RANGAP1, NDC80, PPP2R5D, RAD21, NUP85, PRIM2"
NABA_CORE_MATRISOME,1.101151804787808e-5,0.0023593267190601566,-0.5863856364030937,-2.024295522978985,0,169,"COL8A2, NTNG2, IGFBP5, VCAN, DMBT1, COL1A1, HMCN1, FBN3, FBLN2, CHAD, SMOC1, SPOCK3, EMILIN3, EFEMP1, FN1, COL9A3, LGI2, COL4A4, COL26A1, NPNT, NOV, IGFBP4, THBS1, ZPLD1, NTN1, COL23A1, CRISPLD2, NTN4, TNC, GAS6, COL6A1, IGFBP6, VWA2, NID1, NELL2, CRISPLD1, IGFBP2, SLIT1, ECM1, FBLN5, HAPLN3, LTBP1, MATN3, HMCN2, COL4A6, FBLN1, COL6A2, VWF, MFAP2, IGSF10, LAMA1, COL5A3, COL18A1, CILP2, VWA1, 
SRPX, LTBP2, MFGE8, COL9A2, GLDN, COL27A1, HSPG2, LAMA2, THSD4, PCOLCE, COL8A1, ELN, IGFBPL1, SBSPON, AGRN, FBN1, LAMC2, KCP, FBLN7, COL4A2, VWA5B2, SSPO, RSPO4, CTGF, CTHRC1, MATN2"
NABA_ECM_GLYCOPROTEINS,1.1421653170079838e-5,0.0023593267190601566,-0.5925474668016792,-1.9907195662811226,0,126,"NTNG2, IGFBP5, DMBT1, HMCN1, FBN3, FBLN2, SMOC1, EMILIN3, EFEMP1, FN1, LGI2, NPNT, NOV, IGFBP4, THBS1, ZPLD1, NTN1, CRISPLD2, NTN4, TNC, GAS6, IGFBP6, VWA2, NID1, NELL2, CRISPLD1, IGFBP2, SLIT1, ECM1, FBLN5, LTBP1, MATN3, HMCN2, FBLN1, VWF, MFAP2, IGSF10, LAMA1, CILP2, VWA1, SRPX, LTBP2, MFGE8, GLDN, LAMA2, THSD4, PCOLCE, ELN, IGFBPL1, SBSPON, AGRN, FBN1, LAMC2, KCP, FBLN7, VWA5B2, SSPO, 
RSPO4, CTGF, CTHRC1, MATN2"
NABA_ECM_AFFILIATED,1.1843850672730718e-5,0.0023593267190601566,-0.6229869171954102,-2.029099267288643,0,96,"SEMA3G, SEMA5A, SEMA3C, PLXNC1, C1QL1, MUC3A, ITLN1, ELFN2, GPC3, ANXA6, MUC13, SEMA3E, C1QL4, SEMA3F, FREM1, ANXA9, PLXDC2, REG4, SEMA4G, SDC1, CLEC2B, COLEC12, PARM1, ELFN1, SEMA6D, LGALS9, GPC2, CSPG5, REG1A, SEMA6B, SEMA4B, GREM1, SEMA4F, C1QTNF5, MUC16, PLXND1, SEMA7A"
REACTOME_MHC_CLASS_II_ANTIGEN_PRESENTATION,1.2041954168322435e-5,0.0023593267190601566,-0.5867792307130266,-1.8807171695362483,0,84,"HLA-DPB1, HLA-DMB, HLA-DRB1, HLA-DMA, HLA-DPA1, CTSH, KIF26A, KIF20A, CTSF, HLA-DOB, CTSS, RILP, KIF4B, RACGAP1, KIF4A, DNM1, AP1S1, KIF11, KIF18A, KIF23, HLA-DQA1, KIF2C, KIF22, OSBPL1A, KIF15, CTSK, KIF3C"
KEGG_ECM_RECEPTOR_INTERACTION,1.2597472946926847e-5,0.0023593267190601566,-0.631242106553358,-1.9354494749847855,0,61,"COL1A1, ITGA2B, CHAD, FN1, COL4A4, ITGA7, ITGB6, THBS1, TNC, COL6A1, ITGA10, ITGA4, COL4A6, COL6A2, VWF, GP1BB, LAMA1, COL5A3, SDC1, HMMR, HSPG2, ITGB5, GP1BA, LAMA2, AGRN, LAMC2, COL4A2, CD47, ITGA2"
REACTOME_MITOTIC_M_M_G1_PHASES,2.2220493961580766e-5,0.003363077716339401,-0.5179828998120395,-1.7772447363267951,1,158,"E2F2, POLE2, CENPA, AURKB, KIF20A, E2F1, SPC24, MCM4, PSMB9, MCM3, BIRC5, MCM6, CENPM, MCM10, MCM5, CDC20, NUF2, CDT1, CDCA8, BUB1, SPC25, INCENP, ZWINT, POLA2, PLK1, MCM2, CDC6, ERCC6L, SKA2, KIF18A, MAD2L1, CENPI, CENPO, BUB1B, CENPK, GMNN, KIF23, CDK2, CDC45, MCM7, ITGB3BP, ORC6, ORC1, KNTC1, FBXO5, RPA3, KIF2C, DSN1, PSMA2, CENPH, PRIM1, POLE, PSMB8, RPA2, CDC7, CENPQ, RANGAP1, 
NDC80, PPP2R5D, RAD21, NUP85, PRIM2"
KEGG_AXON_GUIDANCE,2.3087490043519917e-5,0.003363077716339401,-0.5375247776325859,-1.791143770585943,1,117,"SEMA3G, SEMA5A, SEMA3C, PLXNC1, DPYSL2, SRGAP3, UNC5C, RAC2, DPYSL5, SEMA3E, NTN1, NTN4, SEMA3F, RGS3, SLIT1, EPHB1, EFNA2, CXCR4, EPHA6, EPHB3, SEMA4G, NFATC2, EFNA3, SEMA6D, EPHA7, EPHB6, NRP1, SEMA6B, SEMA4B, EPHA3, EFNA4, EPHB2, UNC5A, SEMA4F, NGEF, GNAI1, EFNB3, SEMA7A"
REACTOME_CYTOKINE_SIGNALING_IN_IMMUNE_SYSTEM,3.200921865497263e-5,0.003507101144154965,-0.46807547935618027,-1.652872077830507,2,227,"TMEM189-UBE2V1, IFIT1, BLNK, MAP2K6, OAS2, UBA7, IFITM1, IFIT3, IL7R, HLA-DPB1, OAS1, MT2A, PRLR, HLA-DRB1, PTAFR, NCAM1, OASL, OAS3, HLA-DPA1, MAP3K8, IL1R1, GBP2, PIK3R3, IFIT2, IL7, IFI6, GHR, GBP1, IRF9, SOCS2, CDK1, IFI27, PIK3CD, XAF1, KPNA2, IL1RN, CAMK2B, HLA-G, ISG15, VAV1, IL6R, CASP1, HLA-F, B2M, PTK2B, JAK3, HLA-DQA1, PELI3, NOD1, SOCS3, IRS1, PIK3R2, SH2B1, HERC5, NUP210, STAT1, 
IFNAR2, IRAK2, TEC, TYK2, PSMB8, IL1R2, PIN1"
