pathway,pval,padj,ES,NES,nMoreExtreme,size,leadingEdge
HALLMARK_INTERFERON_ALPHA_RESPONSE,1.642926380468891e-5,8.214631902344455e-4,-0.6511802985671865,-2.013280129100846,0,91,"CXCL10, IL7, GBP2, GMPR, LAMP3, IFITM1, C1S, IFI44L, CMPK2, MX1, EPSTI1, OAS1, SAMD9L, GBP4, PARP9, CSF1, IFIT3, BATF2, PARP14, UBE2L6, SAMD9, RSAD2, TAP1, IRF7, ISG15, SP110, IFITM3, STAT2, IFI44, PLSCR1, IFITM2, HERC6, USP18, RTP4, IFIH1, EIF2AK2, TRIM21, BST2, IFI35, TRIM5, LGALS3BP, UBA7, IFI27, PSMB9, DDX60, ADAR, CD47, TMEM140, TDRD7, CASP1, TRIM25, LY6E, IFIT2, DHX58, LAP3, PARP12, 
CD74"
HALLMARK_INTERFERON_GAMMA_RESPONSE,5.601369223587989e-4,0.014003423058969972,-0.4732554990031521,-1.5944978174866478,35,175,"CD40, CXCL10, IL6, IL7, CCL2, MX2, OAS2, OAS3, C1S, IFI44L, CMPK2, MX1, EPSTI1, SAMHD1, SAMD9L, GBP4, SOCS1, IFIT3, IFIT1, RNF213, HLA-G, XAF1, ICAM1, BATF2, PARP14, UBE2L6, DDX58, RSAD2, TAP1, C1R, IRF7, ISG15, SECTM1, SP110, TNFAIP2, IL18BP, IFITM3, STAT2, IFI44, CFB, PLSCR1, MT2A, IFITM2, HERC6, USP18, RTP4, NLRC5, IFIH1, ST3GAL5, EIF2AK2, TRIM21, BST2, ZBP1, STAT1, IFI35, LGALS3BP, 
IFI27, PSMB9, CIITA, DDX60, METTL7B, ADAR, HLA-DQA1, XCL1, ST8SIA4, TDRD7, CASP7, CASP3, CASP1, SLAMF7, TRIM25, LY6E, IFIT2, DHX58, LAP3, PARP12, CD74, TNFSF10, NFKB1, HLA-DRB1, NOD1, PML, HLA-DMA, PDE4B, GCH1, ZNFX1"
HALLMARK_OXIDATIVE_PHOSPHORYLATION,0.003714124929656725,0.05228786067952877,0.41099647650164206,1.470800039717447,131,182,"MRPL34, COX7A2, MTX2, PDP1, NDUFAB1, COX5B, COX7B, MTRF1, COX6C, NDUFA4, NDUFV2, TOMM22, HCCS, NDUFS8, COX7C, HTRA2, NDUFA7, UQCRB, SLC25A6, NDUFA6, TCIRG1, BCKDHA, SUCLG1, SUPV3L1, COX5A, UQCR11, NDUFB5, CYCS, NDUFS6, MRPS15, COX17, POLR2F, ATP6V1E1, SUCLA2, VDAC2, MDH2, CYC1, NDUFB1, TIMM10, TIMM50, NDUFB6, TIMM9, SDHB, SLC25A3, COX7A2L, ATP6V1G1, PHB2, ATP6V0B, ETFDH, NDUFS3, NDUFA3, MRPS30, 
SLC25A4, GRPEL1, ALAS1, BDH2, GLUD1, MRPL35, UQCRH, COX6A1, SDHC, FXN, UQCRC2, VDAC1, ATP6V0C, PDHB, IMMT, NDUFA9, DLST, ABCB7, UQCRFS1, COX4I1, FDX1, NDUFV1, MRPL11, DLAT, LRPPRC, UQCRQ, HSD17B10, MRPL15, COX8A, ACO2, ATP6V1D, SLC25A5, DECR1, COX6B1, NDUFA1, GPX4, ATP6V1F, NDUFS4, MTRR, ACADVL, FH, TIMM17A, IDH2, ATP6V1C1, MRPS12"
HALLMARK_MYC_TARGETS_V1,0.0041830288543623015,0.05228786067952877,0.4005222337991517,1.4457146547000677,146,196,"IFRD1, EEF1B2, RRP9, NDUFAB1, PWP1, RPS6, SNRPD2, LSM2, EIF2S2, RPL34, RPL18, SSBP1, EPRS, EXOSC7, COX5A, C1QBP, RPS10, SNRPG, RPL6, EIF3J, ERH, XPOT, CYC1, KARS, RPL14, RSL1D1, SNRPA, SLC25A3, EIF4A1, PHB2, PCBP1, EIF4E, RPS2, CCT4, NPM1, RPS5, ODC1, DDX21, PA2G4, TCP1, EIF3D, ACP1, PRDX4, HNRNPC, RAD23B, MYC, TXNL4A, VDAC1, RPLP0, GSPT1, CCT2, YWHAE, RANBP1, PSMD7, APEX1, RPS3, HDAC2, 
GNL3, DDX18, HSPE1, RUVBL2, SSB, AIMP2, SNRPD1, NCBP1, HNRNPA3, CCT5, NAP1L1, HDGF, CNBP, TUFM, HDDC2, SET, PSMA1, ABCE1, NOP16, PTGES3, EIF3B, PSMD14, VBP1, NOP56, HNRNPD, U2AF1, SRM, POLE3, SRSF7, YWHAQ, UBA2, HNRNPA1, ETF1, XRCC6, SRSF3, ILF2, RPL22, SF3A1, HSPD1, CCT7, CCT3, LSM7, SRSF2, PSMA6, COPS5, PABPC1, POLD2, UBE2E1, IARS, PHB, PGK1, HSP90AB1, PSMD8, PPIA, TRIM28, ORC2, PSMA2, 
RAN, MRPS18B, DHX15, SRSF1, EIF4H, SRPK1, NHP2, SNRPA1, PSMA4, NME1, HPRT1, CANX"
HALLMARK_KRAS_SIGNALING_UP,0.01077426270510953,0.1077426270510953,0.39959088047632324,1.4095719992684224,391,162,"PEG3, MMP10, LAPTM5, CFH, TMEM158, IL1B, MYCN, SPP1, SPARCL1, LCP1, SCN1B, PCSK1N, NAP1L2, CCND2, HOXD11, CAB39L, FGF9, EREG, TSPAN7, GPRC5B, APOD, IGFBP3, RGS16, HBEGF, SEMA3B, CDADC1, PRKG2, SATB1, ANGPTL4, LIF, ST6GAL1, CMKLR1, CXCR4, TRIB1, KIF5C, SCG5, IRF8, INHBA, SOX9, ZNF277, WNT7A, SNAP91"
HALLMARK_MYOGENESIS,0.019031801350468308,0.1585983445872359,0.38956269223103435,1.3638569463980494,698,153,"AEBP1, GNAO1, COL15A1, NOS1, ACTA1, MB, SGCD, DTNA, MYL2, PKIA, LDB3, NAV2, COL4A2, CHRNB1, IFRD1, CRYAB, EFS, APOD, IGFBP3, FHL1, HBEGF, STC2, BHLHE40, PICK1, SH3BGR, VIPR1, PRNP, ENO3, SSPN, FKBP1B, OCEL1, TAGLN, FABP3"
HALLMARK_KRAS_SIGNALING_DN,0.022304473768908914,0.15931766977792083,-0.43527576642672616,-1.402388321486882,1385,122,"NTF3, CAPN9, WNT16, PNMT, GP1BA, SIDT1, EDN2, IRS4, SPRR3, KCNN1, CALML5, SNCB, RYR2, IFI44L, CPEB3, KRT5, NR4A2, MX1, GAMT, SLC5A5, NRIP2, KRT4, CLDN8, GPR19, RSAD2, SLC30A3, CYP39A1, PRODH, RGS11, EDN1, TCF7L1, RIBC2, CELSR2, CLDN16, KRT1, PTGFR, ATP6V1B1, NUDT11, CNTFR, MAST3"
HALLMARK_WNT_BETA_CATENIN_SIGNALING,0.03616251861306105,0.19361864121677852,0.5221958143401669,1.4744416428468714,1529,40,"DKK1, CCND2, HEY2, JAG1, HEY1, FRAT1, PPARD, WNT6, WNT5B, PTCH1, CSNK1E, HDAC11"
HALLMARK_UNFOLDED_PROTEIN_RESPONSE,0.038687929469726434,0.19361864121677852,0.40389494198606574,1.3486893529809807,1491,107,"CHAC1, ASNS, SLC1A4, CEBPB, HERPUD1, ATF4, DDIT4, VEGFA, STC2, XBP1, PSAT1, ATF3, MTHFD2, SLC7A5, RRP9, WIPI1, EIF4EBP1, CEBPG, TARS, PDIA5, ZBTB17, XPOT, HSPA5, EIF4A1, RPS14, EIF4E, NOP14, NPM1, DNAJB9, SPCS1, PAIP1, IMP3, EEF2, EIF4A2, FUS, BAG3, DDX10, YIF1A, SRPRB, SERP1, CKS1B"
HALLMARK_PANCREAS_BETA_CELLS,0.0387237282433557,0.19361864121677852,-0.6121598134621917,-1.4950779789897426,2186,24,"ABCC8, NKX6-1, PAX6, SYT13, LMO2, AKT3, FOXA2, ISL1, PCSK1"
