pathway,pval,padj,ES,NES,nMoreExtreme,size,leadingEdge
GO_SENSORY_PERCEPTION,1.044146514638934e-5,0.009940362653016876,-0.4509952454687617,-1.6141644240450927,0,288,"CST4, CRYM, CST1, KCND2, SCNN1G, MYO1A, USH1C, COL1A1, HMCN1, NMU, CACNB4, ADRA2A, GJC3, ALOX5, NGFR, SLITRK6, AZGP1, CDH23, PAX6, RGS9BP, EFEMP1, CCKBR, DLG2, RGS9, GJB2, SIX3, ESPN, IRX5, NPY1R, SFRP5, SCNN1D, LXN, SCN3A, MME, PPEF1, KIFC3, EPHB1, TRPM3, NDN, PIEZO2, CNR1, P2RY2, PDE4A, POU4F2, USH1G, OPRL1, SOX14, CLIC5, SPTBN4, COL18A1, CDKN2D, RDH5, PDZD7, GNAL, HOXD1, ROM1, FZD2, 
ALDH7A1, MYO7A, ANO1, P2RY1, SCNN1A, PLCB2, CNGA1, TFAP2A, DNM1, FZD4, ADORA1, REEP2, FGFR1, GABRA5, GJA3, TBX1, GRIN2A, GUCA1B, RPGRIP1, SHANK1, MC1R, NDP, ITGA2, ATP8A2, CDH3, RAB3A, EPAS1, HSF4, NXNL2, COL11A2, GJC1, KCNQ1"
GO_CELL_MORPHOGENESIS_INVOLVED_IN_NEURON_DIFFERENTIATION,1.0444409629745678e-5,0.009940362653016876,-0.4544791896458271,-1.6262671448034405,0,287,"LRFN2, NTNG2, PTPRO, SEMA3C, PLXNC1, DPYSL2, NFASC, FEZF1, NGFR, SLITRK5, SLITRK6, CDH4, UNC5C, PAX6, DPYSL5, NKX2-1, NCAM1, LHX4, NRXN3, LINGO3, NR4A3, NTN1, ATL1, NTN4, SEMA3F, SCN1B, DLX5, RTN4R, FLRT2, SLIT1, KIF26A, MAP6, NR4A2, EPHB1, NDN, EFNA2, GLI3, ISL1, NPTX1, POU4F2, EPHB3, CLIC5, LRP4, SPTBN4, PRKCQ, STMN1, PDZD7, CDK5R1, LRRN1, ADCY1, EFNA3, MYO7A, EPHA7, NRP1, BOC, WNT3A, 
LAMA2, BMPR1B, ARTN, BMP7, EFNA4, EPHB2, UNC5A, CDH11, LINGO1, CELSR2, SEMA4F, LHX2, EFNB3, PLXND1, SEMA7A, SHANK1, MYH10, ZNF280A, ATP8A2, RNF165, MATN2, RAB3A, GLI2, SPTB, BCL11B, NLGN3, FGFR2, EFNB1, FLRT3, COBL, NRXN1, LRFN1, VANGL2, CSF1R, ROBO2, RPS6KA5, EVL, ID2, EFNB2, FMN1, WNT7A, APBB1, STXBP1, EXT1, MAPT, GBX2, NKX2-8"
GO_CELL_CYCLE_PHASE_TRANSITION,1.0587836693206843e-5,0.009940362653016876,-0.47604889645781095,-1.6868768362917508,0,243,"USH1C, CDKN2C, NES, TYMS, GPR132, POLE2, RHOU, INHBA, DHFR, PLK2, DHFRP1, E2F1, MCM4, ID4, RRM2, FBXL7, CDKN2D, PCNA, MCM3, IQGAP3, BIRC5, MCM6, MCM10, MCM5, CDT1, ABCB1, HMMR, HAUS7, PRKAR2B, UBE2C, POLA2, PLK1, CCNB2, CDKN3, CCNB1, PKMYT1, CDK1, CCNE2, MASTL, NEK2, MCM2, TPX2, FOXM1, CDC6, TIMELESS, CCNA1, AURKA, CHEK1, BUB1B, UBE2S, HAUS6, CDK2, CALM3, CDC45, MCM7, PLK4, ORC6, HAUS4, 
TUBB4A, ORC1, SKP2, FBXO5, SFI1, TUBB, CHEK2, CEP152, HAUS8, GFI1, TERF1, CDC25A, CENPJ, RPA3, WEE1, CDCA5, MELK, CEP192, CDC25C, TUBA1A, ID2, PRIM1, POLE, RPA2, OPTN, CDC7, BORA, WNT10B, CDC25B, PPM1D, CEP78, PRKACA, PRIM2, HAUS1, TUBB4B, CDKN2A, FBXL15, CNTRL, CDC23, MCM8, CAMK2G, RANBP1, NDE1, NINL, ODF2, RPA1, CALM2, HAUS5, BRSK2, SSNA1, CCND1, CDK3, CDKN1A, POLA1, CDKN1B, CCNE1, CEP70, 
TUBG1, DNM2, DBF4, RB1, CHMP2A, CEP250, PPP2R1A"
GO_NEURON_PROJECTION_GUIDANCE,1.1021955735825765e-5,0.009940362653016876,-0.5047351827882457,-1.7399253602197369,0,167,"PTPRO, SEMA3C, PLXNC1, DPYSL2, NFASC, FEZF1, NGFR, CDH4, UNC5C, PAX6, DPYSL5, NKX2-1, NCAM1, LHX4, NRXN3, NR4A3, NTN1, NTN4, SEMA3F, SCN1B, DLX5, FLRT2, SLIT1, KIF26A, EPHB1, EFNA2, GLI3, ISL1, POU4F2, EPHB3, SPTBN4, PRKCQ, CDK5R1, EFNA3, EPHA7, NRP1, BOC, DPYSL4, WNT3A, LAMA2, BMPR1B, ARTN, BMP7, EFNA4, EPHB2, UNC5A, SEMA4F, LHX2, EFNB3, PLXND1, MYH10, ZNF280A, RNF165, MATN2, GLI2, SPTB, 
BCL11B, EFNB1, FLRT3, NRXN1, VANGL2, CSF1R, ROBO2, RPS6KA5, EVL"
GO_INTERFERON_GAMMA_MEDIATED_SIGNALING_PATHWAY,1.2660952356836282e-5,0.009940362653016876,-0.6204228381227519,-1.8930689384027077,0,59,"OAS2, TRIM34, HLA-DPB1, OAS1, MT2A, TRIM22, HLA-DRB1, PTAFR, NCAM1, OASL, OAS3, HLA-DPA1, GBP2, GBP1, IRF9, CAMK2B, HLA-G, IFI30, HLA-F, B2M, HLA-DQA1, HLA-DRA, STAT1, TRIM5, TRIM21"
GO_CHROMOSOME_SEGREGATION,2.133606434957008e-5,0.009940362653016876,-0.4659063556082212,-1.6434504410010171,1,228,"GEM, FMN2, KIFC1, REC8, SYCE2, CENPW, CENPA, PTTG1, PSRC1, SMC1B, DMC1, AURKB, DLGAP5, SPC24, NUSAP1, SYCE3, CEP55, DSCC1, KIF4B, PRC1, BIRC5, CENPM, CDC20, NUF2, SPAG5, CDCA8, BUB1, SPC25, INCENP, ESPL1, TOP2A, ESCO2, ZWINT, PLK1, CCNB1, NEK2, TEX15, RACGAP1, KIF4A, KIF18B, CENPF, CDC14A, ERCC6L, FAM83D, SKA2, KIF11, KIF18A, NEK3, MAD2L1, CENPI, CENPO, NCAPD2, BUB1B, CENPK, NCAPH, CCDC155, 
DDX11, SMC4, KIF14, KIF23, CDCA2, HJURP, NCAPG, ITGB3BP, TTK, KNTC1, SKA3, CENPE, TERF1, KIF2C, TRIP13, DSN1, KIF22, CDCA5, NCAPD3"
GO_DNA_REPLICATION,2.1775817954161902e-5,0.009940362653016876,-0.48731630275225746,-1.695596891350128,1,188,"ADRA2A, POLE2, RTEL1, GINS2, MCM4, LIG1, RRM2, DSCC1, PCNA, MCM3, ACHE, CHAF1B, DUT, MCM6, MCM10, MCM5, TREX1, CDT1, TONSL, TOP2A, POLA2, POLD1, DTL, CLSPN, CDK1, CCNE2, MCM2, CDC6, BARD1, TIMELESS, CHEK1, ING4, BRIP1, RMI2, RAD51, FEN1, PNKP, CDK2, RECQL4, DNA2, GINS4, FAM111A, RFC2, CHTF18, CDC45, MCM7, EGF, ORC6, POLQ, ORC1, RFC5, SLBP, RNASEH2A, CHAF1A, CDC25A, BLM, RPA3, NASP, 
CDC25C, RRM1, PRIM1, GINS3, NT5M, POLE, RFC4, PDGFB, RPA2, CDC7, FANCM, RBBP4, GINS1, NFIA, PTMS"
GO_CELL_CELL_ADHESION_VIA_PLASMA_MEMBRANE_ADHESION_MOLECULES,2.2654418177905146e-5,0.009940362653016876,-0.5251673033965858,-1.7736035959032945,1,134,"PCDHGA3, RET, DCHS2, PCDH18, CLDN11, PCDHA1, CLDN22, CDH10, CDH4, CDH23, CEACAM1, PCDHB7, PCDHGA6, PCDHB8, KIRREL3, PCDHA3, CDHR2, PCDH7, PCDHB9, PCDHB13, CDHR1, PCDHB12, PCDHAC1, SDK2, FAT2, CLDN3, CDH17, PCDHB14, PCDHGB1, CDHR5, CDH24, SDK1, ARVCF, CDH13, PCDHGA1, FAT4, PCDHA5, DSG1, CDH2, PCDHGA2, PCDHA2, IL1RAPL1, CDHR3, CDH11, ESAM, CELSR2, PCDHA11, CLDN8, CLDN16, CLSTN1, PCDHGA9, PCDHGA4, 
PCDHGB2, CDH3, PCDHB10, TIGIT, NRXN1, MPZL2, PCDHGC3, ROBO2, CLDN23, PCDHA10, NPTN, IGSF9, FAT3"
GO_POSITIVE_REGULATION_OF_TRANSCRIPTION_FROM_RNA_POLYMERASE_II_PROMOTER_IN_RESPONSE_TO_ENDOPLASMIC_RETICULUM_STRESS,2.8227058458238066e-5,0.009940362653016876,0.9067216089306962,2.2216611773664554,0,11,"DDIT3, ATF3, CEBPB, XBP1, CREB3L1, ATF4, HSPA5, ATF6"
GO_POSITIVE_REGULATION_OF_TRANSCRIPTION_FROM_RNA_POLYMERASE_II_PROMOTER_IN_RESPONSE_TO_STRESS,3.2719301115728166e-5,0.009940362653016876,0.8025355730055225,2.3349578308619074,0,21,"DDIT3, VEGFA, ATF3, CEBPB, XBP1, CREB3L1, ATF4, HSPA5, HIF1A, ATF6, KLF2, MT3"
