pathway,pval,padj,ES,NES,nMoreExtreme,size,leadingEdge
GO_CHROMOSOME_SEGREGATION,1.1837331392010986e-6,0.002125243264728808,-0.47840023446864327,-1.8031109928356996,0,228,"KIFC1, DMC1, SPC24, FMN2, CCDC155, DLGAP5, CENPA, SPAG5, NUSAP1, CENPW, CDCA8, PSRC1, SYCE1L, AURKB, GEM, PTTG1, ESPL1, NCAPH, ERCC6L, NUF2, ESCO2, BUB1, NCAPD2, PRC1, CCNB1, INCENP, CENPO, CDCA2, KIF11, CENPI, BIRC5, TOP2A, RACGAP1, CENPF, BUB1B, SYCP2, FAM83D, HJURP, KIF2C, ZWINT, CEP55, TTK, MAD2L1, CENPM, SMC4, KIF14, CENPE, DSCC1, KIF4A, PLK1, KIF18A, NEK2, KIF4B, KIF18B, CDC20, KIF23, 
NCAPG, NDC80, SPC25, TRIP13, SYCE2, DDX11, CDCA5, SKA2, FANCD2, DSN1, NCAPD3, KIF22, SKA3, ITGB3BP, KLHL22, CENPQ, KNTC1, RANGAP1, FANCM"
GO_NUCLEAR_CHROMOSOME_SEGREGATION,2.4329420351560126e-6,0.002125243264728808,-0.4967389195156306,-1.8383608024801354,1,188,"KIFC1, DMC1, SPC24, FMN2, CCDC155, DLGAP5, CENPA, SPAG5, NUSAP1, CDCA8, PSRC1, SYCE1L, AURKB, GEM, PTTG1, ESPL1, NCAPH, ERCC6L, NUF2, BUB1, NCAPD2, PRC1, CCNB1, INCENP, CENPO, CENPI, BIRC5, TOP2A, RACGAP1, CENPF, BUB1B, SYCP2, FAM83D, KIF2C, ZWINT, CEP55, MAD2L1, CENPM, SMC4, KIF14, CENPE, DSCC1, KIF4A, PLK1, KIF18A, NEK2, KIF4B, KIF18B, CDC20, KIF23, NCAPG, NDC80, SPC25, TRIP13, SYCE2, 
DDX11, CDCA5, SKA2, FANCD2, DSN1, NCAPD3, KIF22, ITGB3BP, KLHL22, CENPQ, KNTC1, RANGAP1, FANCM"
GO_SISTER_CHROMATID_SEGREGATION,2.4948356901214487e-6,0.002125243264728808,-0.5056497737576474,-1.8366638716752426,1,157,"KIFC1, SPC24, DLGAP5, CENPA, SPAG5, NUSAP1, CDCA8, PSRC1, AURKB, ESPL1, NCAPH, ERCC6L, NUF2, BUB1, NCAPD2, PRC1, CCNB1, INCENP, CENPO, CENPI, BIRC5, TOP2A, RACGAP1, CENPF, BUB1B, KIF2C, ZWINT, CEP55, MAD2L1, CENPM, SMC4, KIF14, CENPE, DSCC1, KIF4A, PLK1, KIF18A, NEK2, KIF4B, KIF18B, CDC20, KIF23, NCAPG, NDC80, SPC25, DDX11, CDCA5, SKA2, DSN1, NCAPD3, KIF22, ITGB3BP, KLHL22, CENPQ, KNTC1, 
RANGAP1"
GO_POSITIVE_REGULATION_OF_TRANSCRIPTION_FROM_RNA_POLYMERASE_II_PROMOTER_IN_RESPONSE_TO_STRESS,2.764813872730088e-6,0.002125243264728808,0.8293402361922873,2.367228551751172,0,21,"DDIT3, ATF3, CEBPB, VEGFA, ATF4, XBP1, ATF6, KLF2, MT3, HSPA5, NFE2L2, TP53"
GO_INTRINSIC_APOPTOTIC_SIGNALING_PATHWAY_IN_RESPONSE_TO_ENDOPLASMIC_RETICULUM_STRESS,2.9063093068742935e-6,0.002125243264728808,0.804979706496648,2.483183875090624,0,29,"CHAC1, TRIB3, DDIT3, ERN1, CEBPB, BCL2, ATF4, XBP1, TNFRSF10B, BBC3, ITPR1, BRSK2, PPP1R15A, DNAJC10"
GO_RIBOSOMAL_LARGE_SUBUNIT_BIOGENESIS,3.176377912738546e-6,0.002125243264728808,0.6533282309019335,2.2185766286111255,0,45,"RSL24D1, RPF2, NOL9, MAK16, WDR74, NLE1, RPL26, RRS1, RPL3L, SDAD1, WDR12, PES1, MDN1, EIF6, PPAN, RPL12, RPL10, NOC2L, RPL38, RPL35A, EBNA1BP2, RPL7L1, NOP16, RPL24, RPL6, RPL14, RPL5, RPF1, RPL7, RPL23A, MRTO4, FASTKD2, RPL35, RPL3, ZNF622"
GO_ESTABLISHMENT_OF_PROTEIN_LOCALIZATION_TO_ENDOPLASMIC_RETICULUM,4.113448921248021e-6,0.002125243264728808,0.5508781797820972,2.170208068932546,0,103,"RAB3GAP1, RPS12, RYR2, SEC63, RPL21, CHMP4A, RPL26, RPL37A, RPS18, RPL37, SEC61A1, RPL3L, RPS6, ZFAND2B, RPL36, SRPRB, RPL4, RPS5, RPL18A, SRP72, RPL13A, RPS21, RPL9, RPL12, RPS16, RPL41, RPL28, RPL10, RPS19, RPS23, RPL36A, RPS13, RPL17, RPL38, RPL35A, RPL30, RPS29, RPL18, RPS28, RPS27A, RPLP0, RPLP1, RPS27, RPS3A, RPS14, RPL32, RPLP2, RPL19, RPS8, RPL10A, RPS2, RPL24, RPL13, RPL6, RPL14, 
RPL5, RPL8, RPL34, RAB3GAP2, FAU, RPS24, RPL7, RPL23A, SRP19, RPL15, RPS20, RPL27, RPS15A, RPL27A, RPL35, RPS11, RPL3, RPS3, RPS9, RPL23, RPS4X, UBA52"
GO_NUCLEAR_TRANSCRIBED_MRNA_CATABOLIC_PROCESS_NONSENSE_MEDIATED_DECAY,4.312984671652477e-6,0.002125243264728808,0.5110924802940113,2.0473332294572018,0,115,"RPS12, RPL21, RPL26, RPL37A, RPS18, RPL37, RPL3L, RPS6, SMG7, SMG1, RPL36, RPL4, PABPC1, RPS5, RPL18A, RPL13A, RPS21, RPL9, SMG5, PARN, RPL12, ETF1, RPS16, RPL41, RPL28, RPL10, RPS19, RPS23, RPL36A, RPS13, RPL17, RPL38, RPL35A, RPL30, RPS29, RPL18, RPS28, RPS27A, RPLP0, RPLP1, RPS27, RPS3A, RPS14, RPL32, MAGOHB, RPLP2, RPL19, RPS8, RPL10A, CTIF, RPS2, RPL24, RPL13, RPL6, RPL14, RPL5, 
RPL8, RPL34, FAU, RPS24, RPL7, RPL23A, EIF3E, RPL15, CASC3, RPS20, RPL27, RPS15A, RPL27A, RPL35, MAGOH, RPS11, UPF3A, RPL3, RPS3, RPS9, RPL23, RPS4X, UBA52, PPP2R2A, GSPT1"
GO_TRANSLATIONAL_INITIATION,4.745206155481425e-6,0.002125243264728808,0.5195360572812331,2.140326948119503,0,140,"EIF4EBP1, EIF1, EIF2S2, RPS12, EIF5, EIF3C, EIF3J, LARP1, RPL21, RPL26, RPL37A, RPS18, RPL37, EIF3CL, RPL3L, EIF3G, RPS6, EIF4G3, RPL36, MTIF2, RPL4, PABPC1, RPS5, RPL18A, RPL13A, RPS21, RPL9, EIF6, EIF3D, RPL12, RPS16, EIF2S3, RPL41, RPL28, RPL10, RPS19, RPS23, RPL36A, EIF3M, RPS13, RPL17, RPL38, RPL35A, RPL30, RPS29, RPL18, RPS28, RPS27A, EIF3A, RPLP0, RPLP1, RPS27, EIF1AX, RPS3A, RPS14, 
RPL32, RPLP2, RPL19, RPS8, RPL10A, RPS2, RPL24, RPL13, RPL6, RPL14, RPL5, PAIP1, RPL8, DENR, RPL34, EIF2A, FAU, RPS24, EIF2B2, RPL7, SSB, RPL23A, EIF3E, RPL15, RPS20, EIF1B, RPL27, RPS15A, RPL27A, RPL35, RPS11, RPL3, RPS3, RPS9, RPL23, RPS4X, UBA52"
GO_TRNA_METABOLIC_PROCESS,5.1621162611824345e-6,0.002125243264728808,0.45448181439681873,1.9098197966432016,0,163,"WARS, SARS, FBLL1, GARS, MARS, CARS, IARS, EPRS, RPP40, TSEN15, YARS, AARS, AIMP2, EXOSC8, TARS, TP53RK, LARS, NARS, DTD1, TYW5, DUS3L, DUS4L, TRMT61A, MARS2, PUS1, MTO1, FARSB, GTF3C3, YRDC, RPP38, PSTK, TSEN2, TRMT1, TYW1, QRSL1, EEF1E1, TRIT1, AARSD1, ELAC1, TRMT12, MRPL39, ALKBH8, THG1L, CPSF4, GTF3C4, NSUN2, TRMT5, TRMT6, GTF3C6, NAT10, CTU2, ELP3, CTU1, ADAT2, TYW3, METTL2B, METTL1, 
SEPSECS, LRRC47, AIMP1, OSGEP, KARS, TARSL2, METTL2A, PARS2, RPP14, SSB"
GO_RESPONSE_TO_ENDOPLASMIC_RETICULUM_STRESS,6.074448440081641e-6,0.002257572766554802,0.44251067227597146,1.9176916037015348,0,211,"CHAC1, FAM129A, TRIB3, DDIT3, STC2, ASNS, ERN1, ATF3, CTH, CEBPB, HERPUD1, GFPT1, BCL2, ATF4, RHBDD1, XBP1, TNFRSF10B, SEL1L, BBC3, ITPR1, BRSK2, PPP1R15A, AARS, DNAJC10, DERL3, ATF6, HYOU1, HSPA5, TBL2, SEC63, NFE2L2, TP53, UFM1, PPP1R15B, SYVN1, TMEM67, UBE2J1, EDEM1, UBXN8, WIPI1"
GO_RRNA_METABOLIC_PROCESS,6.64032670407384e-6,0.002257572766554802,0.5082651073048088,2.2305059201203004,0,237,"FBLL1, RPP40, EXOSC8, RPF2, NOL9, DDX21, MAK16, DDX49, PDCD11, RPS12, RIOK3, EXOSC5, RRP9, DKC1, RPL21, NOL6, EXOSC1, RPL26, RPL37A, WDR36, HEATR1, RPS18, RPL37, RRS1, RPP38, WDR75, RPL3L, RPS6, RIOK1, NOB1, WDR12, PES1, RPL36, BYSL, TSR1, ISG20, RPL4, RCL1, RPS5, KRR1, WDR3, RPL18A, RPL13A, RPS21, RPL9, NOP14, GAR1, EIF6, RPL12, NPM3, RPS16, PNO1, DDX27, SBDS, NOP2, ISG20L2, RPL41, 
SRFBP1, RPL28, RPL10, RPS19, UTP20, PWP2, RPS23, RPL36A, UTP15, RPS13, UTP6, EMG1, RPL17, NOP58, RPL38, RPL35A, RPL30, RPS29, NSUN5, RRP7A, RPL18, RPS28, DCAF13, RIOK2, RPS27A, EBNA1BP2, RPLP0, RPLP1, RPL7L1, RPS27, NOL8, RPS3A, RPS14, RPL32, RPLP2, RPL19, RPS8, RPL10A, UTP23, NSUN4, RPS2, RPL24, METTL16, RPL13, RPL6, RPL14, RPL5, RPL8, NOP56, WDR43, NOLC1, RPL34, NAT10, TFB2M, UTP14A, WDR18, 
UTP14C, BMS1, RPF1, FAU, RPS24, IMP4, FCF1, SENP3, RPP14, RPL7, DIS3L2, CSNK1D, RPL23A, RPL15, MRPS9, SIRT1, CHD7, NGDN, MRTO4, RPS20, DIS3L, DIS3, TEX10, SART1, RRP1B, RPL27, RPS15A, RPL27A, RPL35, CSNK1E, RPS11, RPL3, RPS3, RPS9, RPL23, RPS4X, NAF1, UBA52, WDR46, DDX56, RRP1, RPS10"
GO_KERATINOCYTE_DIFFERENTIATION,7.195875324264132e-6,0.002257572766554802,0.5656591767136478,2.0950870018996053,1,71,"SCEL, TGM1, TGM3, ABCA12, SPRR2A, EREG, WNT16, KRT16, SPRR1A, CSTA, PRR9, IVL, KRT17, ANXA1, CLIC4, S100A7, JAG1, POU3F1, TCHH, WNT5A, DSG4, KRT2, EPHA2, FLG, LATS1, MED1, TP63, SAV1"
