pathway,pval,padj,ES,NES,nMoreExtreme,size,leadingEdge
BIOCARTA_MCM_PATHWAY,2.107890254801774e-6,2.1078200606589132e-4,-0.8683561700833907,-2.267947802620966,0,18,"ORC1, CDK2, MCM2, CDC6, KITLG, MCM5, ORC6, MCM6, CDT1, CCNE1, MCM4, MCM3, MCM7"
REACTOME_ACTIVATION_OF_THE_PRE_REPLICATIVE_COMPLEX,2.1657256588678886e-6,2.1078200606589132e-4,-0.7981377904836617,-2.3328431354695094,0,29,"ORC1, CDK2, POLE2, MCM2, CDC45, MCM10, CDC6, MCM5, ORC6, MCM6, POLA2, PRIM2, CDC7, CDT1, MCM4, MCM3, PRIM1, MCM7, MCM8, DBF4, POLE, RPA3, RPA2"
REACTOME_DNA_STRAND_ELONGATION,2.1690891777633653e-6,2.1078200606589132e-4,-0.7949691683451172,-2.3411421244148745,0,30,"PCNA, GINS1, POLD1, MCM2, CDC45, GINS2, MCM5, MCM6, POLA2, LIG1, DNA2, PRIM2, RFC2, FEN1, MCM4, MCM3, GINS4, PRIM1, MCM7, RFC5, MCM8, RFC3, RPA3, POLD2, RPA2"
REACTOME_E2F_MEDIATED_REGULATION_OF_DNA_REPLICATION,2.1867052693036873e-6,2.1078200606589132e-4,-0.7288110532592555,-2.2060942447527894,0,34,"FBXO5, ORC1, RRM2, TYMS, PCNA, E2F1, CDC45, CDK1, CDC6, DHFRP1, CCNB1, ORC6, POLA2, PRIM2, CDT1, CCNE1, DHFR, PRIM1, CDC25A, MCM8"
KEGG_DNA_REPLICATION,2.1916415175802524e-6,2.1078200606589132e-4,-0.7461670356136205,-2.272680349302154,0,35,"PCNA, POLE2, POLD1, MCM2, RNASEH2A, MCM5, MCM6, POLA2, LIG1, DNA2, PRIM2, RFC2, FEN1, MCM4, MCM3, PRIM1, MCM7, RFC5, RFC3, POLE, RPA3, POLD2, RPA2"
REACTOME_ACTIVATION_OF_ATR_IN_RESPONSE_TO_REPLICATION_STRESS,2.1916415175802524e-6,2.1078200606589132e-4,-0.7431098343115751,-2.263368705941622,0,35,"ORC1, CDK2, MCM2, CDC45, MCM10, CDC6, MCM5, ORC6, MCM6, RFC2, CDC7, MCM4, MCM3, CHEK1, MCM7, CDC25A, RFC5, MCM8, RFC3, DBF4, RPA3, RPA2, RAD1, CDC25C, ATRIP"
REACTOME_G2_M_CHECKPOINTS,2.2125998712266875e-6,2.1078200606589132e-4,-0.7239489217546107,-2.2801132449010675,0,41,"ORC1, CDK2, MCM2, CDC45, MCM10, CDK1, CDC6, CCNB1, MCM5, ORC6, MCM6, RFC2, CDC7, MCM4, CCNB2, MCM3, CHEK1, MCM7, CDC25A, RFC5, MCM8, RFC3, CHEK2, DBF4, RPA3, RPA2, RAD1, CDC25C, ATRIP"
REACTOME_M_G1_TRANSITION,2.3285597857724997e-6,2.1078200606589132e-4,-0.6004146308568733,-2.125065338344277,0,76,"ORC1, E2F1, CDK2, POLE2, MCM2, CDC45, MCM10, E2F2, CDC6, MCM5, ORC6, MCM6, POLA2, PRIM2, CDC7, CDT1, MCM4, GMNN, MCM3, PRIM1, MCM7, MCM8, PSME2, PSMA2, DBF4, POLE, RPA3, PSMB9, RPA2, PSME1, PSMD2, RPA1, E2F3, PSMD11, PSMB5, PSMB8, PSMC3, PSMB10, PSMA4, PSMA3, PSMB1, PSMD1, PSMA1, PSMA6, PSMD3, PSMD14, PSMC1, PSMB2"
REACTOME_MITOTIC_PROMETAPHASE,2.33402186978492e-6,2.1078200606589132e-4,-0.6040139605526181,-2.1472107632087263,0,78,"SPC25, ERCC6L, ZWINT, PLK1, SPC24, MAD2L1, CENPI, BIRC5, CENPO, CDCA8, ITGB3BP, BUB1B, BUB1, AURKB, INCENP, CENPQ, NDC80, KIF2C, CENPN, CENPM, KNTC1, CDC20, DSN1, ZWILCH, NUP107, SKA2, CENPP, NUF2, KIF18A, PPP2R1B, CENPL, CENPH, SKA1, SMC1A, NUP37, NUDC, PPP2R1A, CENPK, NUP85, CENPA, RANGAP1, KIF2A, NSL1, RAD21, PPP1CC, XPO1, MAPRE1"
REACTOME_CHROMOSOME_MAINTENANCE,2.354603249352484e-6,2.1078200606589132e-4,-0.6150553258633661,-2.222380307478859,0,86,"HIST1H4C, HSPA2, PCNA, HIST2H2AC, OIP5, HJURP, POLE2, POLD1, CENPI, CENPO, ITGB3BP, LMNB1, H2AFX, POLA2, LIG1, DNA2, PRIM2, RFC2, CENPQ, FEN1, CENPN, PRIM1, HIST1H2BK, RFC5, HIST1H2BJ, RFC3, HIST2H2AA3, CENPP, WRAP53, POLE, RPA3, MIS18BP1, POLD2, CENPH, RPA2, SYNE2, RBBP7, LMNA, HIST1H4J, SMC1B, SMC1A, BRCA1, RPA1, MIS18A, CENPK, H2AFZ, RFC4, CENPA"
REACTOME_SYNTHESIS_OF_DNA,2.3622289047053237e-6,2.1078200606589132e-4,-0.5682432918408268,-2.0647386797513576,0,89,"ORC1, PCNA, CCNA2, GINS1, CDK2, POLE2, POLD1, MCM2, CDC45, CDC6, GINS2, MCM5, ORC6, MCM6, POLA2, LIG1, DNA2, PRIM2, RFC2, CDT1, FEN1, MCM4, MCM3, GINS4, PRIM1, MCM7, RFC5, MCM8, RFC3, PSME2, PSMA2, POLE, RPA3, POLD2, PSMB9, RPA2, PSME1, PSMD2, RPA1, RFC4, PSMD11, PSMB5, PSMB8, PSMC3, PSMB10, PSMA4, PSMA3, PSMB1, PSMD1, PSMA1, PSMA6, PSMD3, PSMD14, PSMC1, PSMB2"
REACTOME_S_PHASE,2.4061366108122154e-6,2.1078200606589132e-4,-0.5467772124871375,-2.0388089312240196,0,105,"CCNE2, ORC1, PCNA, CCNA2, GINS1, CDK2, POLE2, POLD1, MCM2, CDC45, CDC6, GINS2, MCM5, ORC6, MCM6, POLA2, LIG1, DNA2, PRIM2, RFC2, CDT1, FEN1, CCNE1, MCM4, MCM3, GINS4, PRIM1, MCM7, CDC25A, RFC5, SKP2, MCM8, RFC3, PSME2, PSMA2, POLE, RPA3, POLD2, PSMB9, RPA2, CKS1B, PSME1, WEE1, PSMD2, RPA1, CDC25B, RFC4, PSMD11, PSMB5, PSMB8, PSMC3, PSMB10, PSMA4, PSMA3"
REACTOME_G1_S_TRANSITION,2.408013870159892e-6,2.1078200606589132e-4,-0.5616605937897904,-2.0974015255334417,0,106,"CCNE2, FBXO5, ORC1, RRM2, TYMS, PCNA, E2F1, CCNA2, PKMYT1, CDK2, POLE2, MCM2, CDC45, MCM10, CDK1, CDC6, DHFRP1, CCNB1, MCM5, ORC6, MCM6, POLA2, PRIM2, CDC7, CDT1, CCNE1, MCM4, MCM3, DHFR, PRIM1, MCM7, CDC25A, SKP2, MCM8, PSME2, PSMA2, DBF4, POLE, RPA3, PSMB9, PPP2R1B, RPA2, CKS1B, PSME1, TFDP1, WEE1, PSMD2, PPP2R1A, RPA1, PSMD11, PSMB5, PSMB8, PSMC3, PSMB10, PSMA4, PSMA3"
REACTOME_MITOTIC_G1_G1_S_PHASES,2.465696004339625e-6,2.1078200606589132e-4,-0.523970697187494,-2.0182896760342115,0,131,"CCNE2, FBXO5, ORC1, RRM2, TYMS, PCNA, MYBL2, E2F1, CCNA2, PKMYT1, CDK2, POLE2, MCM2, CDC45, MCM10, CDK1, CDKN2C, E2F2, CDC6, DHFRP1, CCNB1, MCM5, ORC6, MCM6, POLA2, PRIM2, CDC7, CDT1, CCNE1, MCM4, CCND3, MCM3, DHFR, PRIM1, MCM7, CDC25A, SKP2, MCM8, PSME2, PSMA2, DBF4, POLE, RPA3, PSMB9, PPP2R1B, RPA2, CKS1B, PSME1, TFDP1, WEE1, CDKN2A, PSMD2, PPP2R1A, RPA1, RBL1, CDKN2D, E2F3, PSMD11, 
PSMB5, HDAC1, PSMB8, PSMC3, PSMB10, PSMA4, PSMA3"
REACTOME_MITOTIC_M_M_G1_PHASES,2.5312802962610457e-6,2.1078200606589132e-4,-0.597222712834676,-2.3593894340516113,0,158,"FBXO5, ORC1, SPC25, E2F1, ERCC6L, CDK2, POLE2, ZWINT, MCM2, CDC45, PLK1, SPC24, KIF20A, MCM10, E2F2, CDC6, MAD2L1, CENPI, BIRC5, CENPO, CDCA8, MCM5, ITGB3BP, ORC6, MCM6, POLA2, BUB1B, BUB1, PRIM2, AURKB, INCENP, CDC7, CDT1, CENPQ, NDC80, MCM4, KIF2C, GMNN, MCM3, CENPN, PRIM1, MCM7, CENPM, KIF23, KNTC1, CDC20, DSN1, ZWILCH, MCM8, NUP107, SKA2, CENPP, PSME2, NUF2, KIF18A, PSMA2, DBF4, 
POLE, RPA3, PSMB9, PPP2R1B, CENPL, CENPH, RPA2, PSME1, SKA1, SMC1A, NUP37, PSMD2, NUDC, PPP2R1A, RPA1, CENPK, E2F3, NUP85, PSMD11, PSMB5, CENPA, RANGAP1, PSMB8, PSMC3, KIF2A, PSMB10, PSMA4, PSMA3, NSL1, RAD21, PPP1CC, XPO1, MAPRE1, PSMB1, PSMD1"
REACTOME_DNA_REPLICATION,2.57247299546473e-6,2.1078200606589132e-4,-0.5976447958044304,-2.397121755227233,0,178,"FBXO5, ORC1, SPC25, PCNA, E2F1, CCNA2, GINS1, ERCC6L, CDK2, POLE2, POLD1, ZWINT, MCM2, CDC45, PLK1, SPC24, KIF20A, MCM10, E2F2, CDC6, MAD2L1, GINS2, CENPI, BIRC5, CENPO, CDCA8, MCM5, ITGB3BP, ORC6, MCM6, POLA2, LIG1, BUB1B, DNA2, BUB1, PRIM2, AURKB, RFC2, INCENP, CDC7, CDT1, CENPQ, FEN1, NDC80, MCM4, KIF2C, GMNN, MCM3, CENPN, GINS4, PRIM1, MCM7, CENPM, RFC5, KIF23, KNTC1, CDC20, DSN1, 
ZWILCH, MCM8, RFC3, NUP107, SKA2, CENPP, PSME2, NUF2, KIF18A, PSMA2, DBF4, POLE, RPA3, POLD2, PSMB9, PPP2R1B, CENPL, CENPH, RPA2, PSME1, SKA1, SMC1A, NUP37, PSMD2, NUDC, PPP2R1A, RPA1, CENPK, E2F3, NUP85, RFC4, PSMD11, PSMB5, CENPA, RANGAP1, PSMB8, PSMC3, KIF2A, PSMB10, PSMA4, PSMA3, NSL1, RAD21"
REACTOME_CELL_CYCLE_MITOTIC,2.8157354560224356e-6,2.1714289310855372e-4,-0.5197300715558206,-2.2074168649390358,0,298,"CCNE2, FBXO5, ORC1, SPC25, PLK4, RRM2, TYMS, PCNA, MYBL2, E2F1, CCNA2, PKMYT1, GINS1, ERCC6L, CDK2, POLE2, POLD1, TUBB, ZWINT, MCM2, CDC45, PLK1, SPC24, KIF20A, MCM10, CDK1, CDKN2C, E2F2, CDC6, TUBA4A, MAD2L1, GINS2, TUBB4B, CENPI, BIRC5, DHFRP1, CENPO, CDCA8, CCNB1, MCM5, ITGB3BP, ORC6, MCM6, POLA2, LIG1, BUB1B, DNA2, BUB1, PRIM2, AURKB, PTTG1, RFC2, INCENP, CDC7, CDT1, CENPQ, FEN1, 
NDC80, CCNE1, MCM4, KIF2C, CCNB2, CCND3, AURKA, GMNN, MCM3, CENPN, GINS4, DHFR, UBE2C, PRIM1, MCM7, CENPM, TUBG1, CDC25A, RFC5, KIF23, SKP2, KNTC1, CENPJ, CDC20, DSN1, ZWILCH, MCM8, RFC3, NUP107, SKA2, CENPP, PSME2, NUF2, KIF18A, TUBB4A, PSMA2, DBF4, POLE, RPA3, POLD2, PSMB9, PPP2R1B, CENPL, CENPH, RPA2, CKS1B, PSME1, CDC25C, NEK2, DCTN3, TFDP1, SKA1, SMC1A, NUP37, WEE1, ANAPC11, CDKN2A, 
PSMD2, NUDC, PPP2R1A, RPA1, RBL1, CDKN2D, CDC25B, CENPK, E2F3, NUP85, RFC4, PSMD11, TUBG2, TUBGCP6, PSMB5, HDAC1, CENPA, CDC14A, RANGAP1, PSMB8, PSMC3, KIF2A, CDK5RAP2, PSMB10, YWHAE, PSMA4, PSMA3, NSL1, RAD21"
PID_AURORA_B_PATHWAY,4.393663458560064e-6,3.090906240270925e-4,-0.6990767962463632,-2.155188317086195,1,37,"VIM, NCAPH, KLHL13, KIF20A, BIRC5, RACGAP1, CDCA8, NCAPD2, STMN1, BUB1, AURKB, NCAPG, INCENP, NDC80, KIF2C, AURKA, SEPT1, KIF23, SMC2, CBX5"
REACTOME_TELOMERE_MAINTENANCE,4.47957426126221e-6,3.090906240270925e-4,-0.646537191213079,-2.1022741409802355,1,48,"HIST1H4C, PCNA, HIST2H2AC, POLE2, POLD1, H2AFX, POLA2, LIG1, DNA2, PRIM2, RFC2, FEN1, PRIM1, HIST1H2BK, RFC5, HIST1H2BJ, RFC3, HIST2H2AA3, WRAP53, POLE, RPA3, POLD2, RPA2, HIST1H4J, RPA1, H2AFZ, RFC4"
