pathway,pval,padj,ES,NES,nMoreExtreme,size,leadingEdge
REACTOME_CELL_CYCLE_MITOTIC,1.1042878392510277e-6,2.4086769694103537e-4,-0.4707036131673493,-1.7947514288401794,0,298,"CDKN2C, TYMS, CDKN2A, KIF20A, SPC24, RRM2, E2F2, E2F1, PTTG1, DHFR, AURKB, POLE2, CCNA2, DHFRP1, PCNA, CDCA8, PLK4, CENPA, ERCC6L, BUB1, BIRC5, TUBB4A, PSMB9, CCNE2, INCENP, POLA2, FBXO5, CCNB1, CENPI, MYBL2, CENPO, LIG1, MCM2, CDK1, SPC25, ORC1, CDT1, MCM5, MAD2L1, MCM4, POLD1, PKMYT1, CENPM, MCM6, MCM10, GINS2, CCNB2, ZWINT, AURKA, CDK2, PLK1, MCM3, BUB1B, TUBB, NUF2, CDKN2D, CDC6, 
UBE2C, NEK2, CDC20, TUBB4B, KIF18A, KIF2C, GMNN, ORC6, SKA2, ITGB3BP, DNA2, SKP2, CCND3, CENPJ, FEN1, KIF23, KNTC1, RFC2, TUBA4A, GINS1, GINS4, CENPQ, RPA3, CDC25C, MCM7, CDC45, TUBG2, RFC5, CDC25A, NDC80, TUBGCP6, CDC7, DSN1, PSMA2, CEP41, RANGAP1, PRIM2, CENPK, TUBG1, PRKACA, PRKAR2B, DCTN3, PRIM1, CEP192, POLE, WEE1, PSMB8, RPA2, CENPH, MCM8, PPP2R5D, RBBP4P1, PPP2R1A, SMC1A, PPP2R3B, 
CENPN, RFC3, NUP107, CDC25B, PSME1, DBF4"
REACTOME_DNA_REPLICATION,1.1804187417444465e-6,2.4086769694103537e-4,-0.5411151161290079,-1.975659879301086,0,178,"KIF20A, SPC24, E2F2, E2F1, AURKB, POLE2, CCNA2, PCNA, CDCA8, CENPA, ERCC6L, BUB1, BIRC5, PSMB9, INCENP, POLA2, FBXO5, CENPI, CENPO, LIG1, MCM2, SPC25, ORC1, CDT1, MCM5, MAD2L1, MCM4, POLD1, CENPM, MCM6, MCM10, GINS2, ZWINT, CDK2, PLK1, MCM3, BUB1B, NUF2, CDC6, CDC20, KIF18A, KIF2C, GMNN, ORC6, SKA2, ITGB3BP, DNA2, FEN1, KIF23, KNTC1, RFC2, GINS1, GINS4, CENPQ, RPA3, MCM7, CDC45, RFC5, 
NDC80, CDC7, DSN1, PSMA2, RANGAP1, PRIM2, CENPK, PRIM1, POLE, PSMB8, RPA2, CENPH, MCM8, PPP2R5D, PPP2R1A, SMC1A, CENPN, RFC3, NUP107, PSME1, DBF4, RPA1, RAD21"
"NABA_CORE_MATRISOME",1.1886790210039584e-6,2.4086769694103537e-4,-0.5689514789804594,-2.066495698663231,0,169,"NTNG2, COL8A2, IGFBP5, FBLN7, SRGN, MFAP2, HMCN2, SPOCK3, DMBT1, CHAD, COL1A1, COL8A1, COL13A1, EMILIN3, FBN3, SSPO, VWA7, IGSF10, HAPLN3, VWA5B2, HMCN1, COL24A1, EFEMP1, MFAP5, COL9A2, COL27A1, SRPX2, FBLN5, CTHRC1, FN1, FBLN1, NID1, VWA1, MATN2, MGP, COL4A1, SLIT1, COL6A1, CRISPLD2, NPNT, LTBP1, KCP, COL9A3, SPARCL1, EDIL3, SBSPON, GAS6, NTN4, LGI2, CRISPLD1, FBN1, COL18A1, NTN1, COL23A1, 
HSPG2, ZPLD1, COL4A6, VWF, AEBP1, NELL2, VCAN, PCOLCE, ECM1, THSD4, IGFBP2, EMID1, VIT, AGRN, PXDN, COL28A1, SMOC1, FBLN2, LTBP2, COCH, MFGE8, WISP2, CTGF, OTOG, PODN, SVEP1, CILP2, IGFBP6, TNC"
REACTOME_GPCR_LIGAND_BINDING,1.1958904420848197e-6,2.4086769694103537e-4,-0.5101816997497599,-1.8450349858169552,0,162,"INSL3, FZD8, KISS1, SSTR2, WNT6, CNR1, RAMP1, NPY1R, GIPR, EDN2, ADRA2A, WNT10A, S1PR1, NMU, GNB3, OPRL1, ADORA1, CCR9, GPR55, ADRB2, NTSR1, PTAFR, RXFP4, S1PR5, F2R, WNT3A, HTR1D, GNG11, HTR6, SSTR1, FZD2, NPW, GRM4, CCR7, P2RY6, CCL2, GABBR2, ADRA1D, P2RY2, HCAR3, S1PR3, WNT2B, GPR132, CXCR4, ADRB1, RLN2, PTGER2, NMB, VIPR1, XCL1, F2RL2, SAA1, HCAR2, WNT4, ADORA2A, ADM, LPAR1, PTCH1, 
OPN3, TACR2, FZD1"
REACTOME_MITOTIC_M_M_G1_PHASES,1.2002770239371246e-6,2.4086769694103537e-4,-0.5276148481060223,-1.9030367798894379,0,158,"KIF20A, SPC24, E2F2, E2F1, AURKB, POLE2, CDCA8, CENPA, ERCC6L, BUB1, BIRC5, PSMB9, INCENP, POLA2, FBXO5, CENPI, CENPO, MCM2, SPC25, ORC1, CDT1, MCM5, MAD2L1, MCM4, CENPM, MCM6, MCM10, ZWINT, CDK2, PLK1, MCM3, BUB1B, NUF2, CDC6, CDC20, KIF18A, KIF2C, GMNN, ORC6, SKA2, ITGB3BP, KIF23, KNTC1, CENPQ, RPA3, MCM7, CDC45, NDC80, CDC7, DSN1, PSMA2, RANGAP1, PRIM2, CENPK, PRIM1, POLE, PSMB8, 
RPA2, CENPH, MCM8, PPP2R5D, PPP2R1A, SMC1A, CENPN, NUP107, PSME1, DBF4, RPA1, RAD21"
"NABA_ECM_GLYCOPROTEINS",1.238235217638413e-6,2.4086769694103537e-4,-0.5728530452960515,-2.01507856860434,0,126,"NTNG2, IGFBP5, FBLN7, MFAP2, HMCN2, DMBT1, EMILIN3, FBN3, SSPO, VWA7, IGSF10, VWA5B2, HMCN1, EFEMP1, MFAP5, SRPX2, FBLN5, CTHRC1, FN1, FBLN1, NID1, VWA1, MATN2, MGP, SLIT1, CRISPLD2, NPNT, LTBP1, KCP, SPARCL1, EDIL3, SBSPON, GAS6, NTN4, LGI2, CRISPLD1, FBN1, NTN1, ZPLD1, VWF, AEBP1, NELL2, PCOLCE, ECM1, THSD4, IGFBP2, EMID1, VIT, AGRN, PXDN, SMOC1, FBLN2, LTBP2, COCH, MFGE8, WISP2, CTGF, 
OTOG, SVEP1, CILP2, IGFBP6, TNC"
"NABA_ECM_AFFILIATED",1.2860975427820349e-6,2.4086769694103537e-4,-0.6044635480837847,-2.054213632405649,0,96,"MUC3A, CSPG4, SEMA5A, FREM1, SEMA3G, REG4, ELFN2, SEMA3D, ANXA6, SEMA3C, C1QL1, SEMA6D, SEMA3E, SEMA3F, COLEC12, CLEC2L, ANXA9, LGALS1, SEMA6B, SEMA7A, SDC1, GPC3, PLXND1, C1QL4, CLEC7A, MUC1, LGALS9, LGALS4, C1QTNF2, SEMA4G, SEMA4F, SEMA4B, SEMA6A, PLXNC1, GPC5, CSPG5, MUC5B, COLEC11, C1QTNF5, GREM1, GPC4, REG1A, SEMA6C, C1QTNF1, PLXDC2, GPC2, ANXA4, FREM2, LGALS12, GPC1, ANXA11"
REACTOME_CYTOSOLIC_TRNA_AMINOACYLATION,5.906534990313283e-6,8.847747873604758e-4,0.8095798619670667,2.4135026648116926,1,24,"WARS, SARS, GARS, IARS, EPRS, CARS, MARS, AIMP2, YARS, NARS, TARS, AARS, LARS, FARSB"
REACTOME_TRANSLATION,6.073968791948347e-6,8.847747873604758e-4,0.430160793887213,1.8310045274582596,0,161,"EIF4EBP1, RPL17P36, RPSAP9, EEF1B2, EIF2S2, RPS17, RPL3L, GSPT2, EIF5, RPS12, SEC61A1, SEC11C, EIF3J, EIF3C, SRPRB, RPL26, RPL21, PABPC1, RPL21P16, RPS18, EIF3G, SRP72, RPL37A, EIF2S3, RPL21P75, RPL4, EIF3D, RPS6, RPL37, EEF1A1, RPL12, EIF1AX, ETF1, EEF2, RPS23, RPL36, RPL13A, RPL10, RPS27AP11, RPL10P16, RPS5, RPLP1, RPLP0, EIF3A, RPL36A, RPS16, RPS3A, SRP19, RPL14, RPL9, RPS27, RPS27A, RPS19, 
RPL19, RPL30, RPS8, RPS13, EIF2B2, RPL17, RPL18A, RPL5, RPS24, RPS14, RPL10A, RPL6, RPL10P9, RPL13, RPL41, RPL32, RPL35A, RPL24, RPS21, RPLP2, RPL7, RPS29, FAU, RPL28, EIF3K, RPL8, RPL3, RPL34, RPS15A, SSR1, RPL26L1, EIF3E, RPS2, EIF2S1, RPL38, RPS4X, RPL18, RPL27A"
PID_AURORA_B_PATHWAY,8.679324979965225e-6,0.001137859504873441,-0.6945016667034299,-2.023234734276461,5,37,"VIM, SEPT1, DES, KIF20A, KLHL13, AURKB, CDCA8, NCAPH, STMN1, CENPA, BUB1, BIRC5, INCENP, NCAPD2, RACGAP1, AURKA, NCAPG, KIF2C, SMC4, KIF23, SMC2, NDC80"
