pathway,pval,padj,ES,NES,nMoreExtreme,size,leadingEdge
REACTOME_CHOLESTEROL_BIOSYNTHESIS,7.540708737907143e-5,0.09885869155396265,-0.7904968765021205,-1.995400777322248,33,20,"MSMO1, IDI1, HMGCS1, SQLE, HSD17B7, HMGCR, MVK, EBP, MVD, FDPS, FDFT1, DHCR7, NSDHL, CYP51A1, LSS"
KEGG_RIBOSOME,1.677049576544982e-4,0.10242455244790145,0.5652491639671439,1.7895698874760146,101,86,"RPS4Y1, RPL3L, RPS17, RPS21, RPL9, RPS5, RPL22L1, RPL18A, RPS12, RPL38, RPL28, RPL27, RPL37A, RPS9, RPS28, RPS10, RPS3, RSL24D1, RPL34, RPL18, RPS29, RPS16, RPS20, RPS18, RPL36, RPS11, RPL37, RPL15, RPL32, RPLP2, RPS6, RPSA, RPS2, RPS19, RPL12, RPL31, RPL39, RPS13, RPL10A, RPL41, RPL17, RPL13A, UBA52, RPS15, RPL35, RPL10, RPLP1, RPL24, RPLP0, RPL30, RPL19, RPL27A, RPL8, RPL6, RPL23, FAU, 
RPL35A"
REACTOME_PEPTIDE_LIGAND_BINDING_RECEPTORS,4.0895372063391207e-4,0.10242455244790145,0.59135045885345,1.7835254780014993,241,63,"SSTR1, CXCR6, EDNRA, F2RL2, F2R, RXFP4, NTSR1, BDKRB1, GAST, NPFFR1, EDN2, CCR3, C3AR1, OPRK1, SSTR2, MC1R, TACR2, OPRL1, SSTR5, BDKRB2, UTS2R, CCR7, NPW, CXCR2, CCKBR, TACR1, XCL1, CCR2, CCR9, QRFPR, CXCL12, CCL2, PENK"
REACTOME_DNA_STRAND_ELONGATION,4.4115495739311707e-4,0.10242455244790145,-0.6865092169324294,-1.8966216486823702,192,30,"POLA2, GINS2, GINS4, PCNA, LIG1, CDC45, MCM4, MCM3, DNA2, POLD3, FEN1, MCM2, RFC4, GINS1, POLD1, PRIM1, MCM6, MCM7, RPA3, RFC5"
BIOCARTA_NKT_PATHWAY,4.414369611256084e-4,0.10242455244790145,0.836625629460332,1.8398773941852962,236,13,"TGFB3, CCR3, CCR7, CCR2, CD4"
KEGG_TYROSINE_METABOLISM,4.6876225376613935e-4,0.10242455244790145,0.7092854532115993,1.855163485341348,262,29,"IL4I1, DDC, TPO, HPD, HGD, AOC2, AOC3, ADH7, TYRP1, ALDH3A1, LCMT2, GSTZ1"
PID_FANCONI_PATHWAY,6.258175624170674e-4,0.11720668918982505,-0.6184436996302566,-1.8399991302987935,265,43,"SSPO, H2AFX, BRCA2, FANCM, BLM, ATRIP, XRCC3, BRIP1, TOPBP1, UBE2T, FANCG, FANCL, RFC4, BRCA1, FANCD2, FANCI, RFC5, FANCA, FANCC, PALB2, FAN1, CHEK1, RMI1, RAD50"
REACTOME_CELL_CYCLE_MITOTIC,9.52352509797285e-4,0.14156352844482809,-0.36564052651096524,-1.438840998976652,286,298,"CCND2, CDKN2C, CDKN2D, CENPJ, SPC24, RRM2, CCNE2, ORC1, CEP290, POLA2, CENPI, CEP135, GINS2, KIF20A, FBXO5, DHFRP1, AKAP9, E2F1, BUB1B, CENPA, TYMS, GINS4, CDK1, NUF2, KIF2C, PCNA, ORC6, CENPQ, PPP2R3B, CNTRL, LIG1, CDC45, MCM4, MCM3, ALMS1, LIN9, DNA2, KNTC1, CDT1, RBL2, POLD3, GMNN, PRKAR2B, CDC25C, ERCC6L, CEP192, FEN1, DHFR, PKMYT1, MCM2, AURKB, INCENP, CENPM, DSN1, CCNA2, KIF23, 
MNAT1, SKP2, MCM10, BUB1, RFC4, AURKA, CCNB1, CDCA8, GINS1, POLD1, DBF4, MYBL2, PRIM1, PLK4, CEP70, MCM6, ZWINT, RANGAP1, NSL1, MCM7, CDC7, CENPO, RPA3, PTTG1, CENPK, RFC5, UBE2C, KIF18A, CDC25A, DCTN2, CEP63, PPP2R5D, E2F2, ANAPC4, NUP107, TUBG1, NDC80, CDK5RAP2, CKAP5, MCM5, LIN52, NEK2, CCNB2, PSMB9, PCM1, SMC3, PSMB10, SKA2, CENPT, CCND3, CDKN2A, POLE"
BIOCARTA_TNFR2_PATHWAY,9.9596440397351e-4,0.14156352844482809,0.7977014174000326,1.8115220198766622,538,15,"TRAF1, TNFRSF1B, DUSP1"
KEGG_HEMATOPOIETIC_CELL_LINEAGE,0.0010798133367263775,0.14156352844482809,0.6046837036326358,1.7536563231429505,627,50,"KIT, IL1R2, IL1A, ITGAM, IL7, HLA-DRB1, CSF3R, TPO, CD1D, HLA-DRB5, FLT3, GP1BB, HLA-DRA, ITGA2B, CD8B, CD4, IL3RA, CD19, CD22, IL6, CSF1R, CSF2RA, ITGA2, CD8A, ITGA6, CD55"
KEGG_TOLL_LIKE_RECEPTOR_SIGNALING_PATHWAY,0.001299879456685183,0.14271179521200253,-0.5197510810424099,-1.6947634297498488,522,71,"MAP2K6, CD14, TLR4, TLR1, CXCL10, TLR2, CD40, IRF7, PIK3R2, MAPK11, MAP3K8"
